,index,ds,week_weekday,population,temp,rain,hum,st,holiday,warning,y
933,933,2021-02-08 21:00:00,1,76256.0,-1.6,0.0,34.0,-5.6,0,not,360.0
934,934,2021-02-08 22:00:00,1,76256.0,-2.3,0.0,39.0,-5.6,0,not,468.0
935,935,2021-02-08 23:00:00,1,76256.0,-2.3,0.0,38.0,-5.6,0,not,400.0
936,936,2021-02-09 00:00:00,1,76256.0,-1.9,0.0,39.0,-7.1,0,not,292.0
937,937,2021-02-09 01:00:00,1,76256.0,-2.5,0.0,42.0,-7.1,0,not,454.0
938,938,2021-02-09 02:00:00,1,76256.0,-2.5,0.0,43.0,-7.1,0,not,532.0
939,939,2021-02-09 03:00:00,1,76256.0,-3.0,0.0,46.0,-7.1,0,not,282.0
940,940,2021-02-09 04:00:00,1,76256.0,-3.5,0.0,48.0,-7.1,0,not,304.0
941,941,2021-02-09 05:00:00,1,76256.0,-3.6,0.0,47.0,-7.1,0,not,536.0
942,942,2021-02-09 06:00:00,1,76256.0,-3.5,0.0,43.0,-7.1,0,not,402.0
943,943,2021-02-09 07:00:00,1,76256.0,-3.6,0.0,43.0,-7.1,0,not,266.0
944,944,2021-02-09 08:00:00,1,76256.0,-3.9,0.0,47.0,-7.1,0,not,572.0
945,945,2021-02-09 09:00:00,1,76256.0,-0.9,0.0,34.0,-7.1,0,not,222.0
946,946,2021-02-09 10:00:00,1,76256.0,1.1,0.0,29.0,-7.1,0,not,586.0
947,947,2021-02-09 11:00:00,1,76256.0,2.8,0.0,26.0,-7.1,0,not,716.0
948,948,2021-02-09 12:00:00,1,76256.0,5.4,0.0,22.0,-7.1,0,not,412.0
949,949,2021-02-09 13:00:00,1,76256.0,5.8,0.0,22.0,-7.1,0,not,690.0
950,950,2021-02-09 14:00:00,1,76256.0,6.8,0.0,22.0,-7.1,0,not,304.0
951,951,2021-02-09 15:00:00,1,76256.0,7.2,0.0,20.0,-7.1,0,not,390.0
952,952,2021-02-09 16:00:00,1,76256.0,7.2,0.0,20.0,-7.1,0,not,696.0
953,953,2021-02-09 17:00:00,1,76256.0,5.8,0.0,24.0,-7.1,0,not,504.0
954,954,2021-02-09 18:00:00,1,76256.0,4.6,0.0,27.0,-7.1,0,not,644.0
955,955,2021-02-09 19:00:00,1,76256.0,3.6,0.0,31.0,-7.1,0,not,512.0
956,956,2021-02-09 20:00:00,1,76256.0,2.1,0.0,37.0,-7.1,0,not,356.0
957,957,2021-02-09 21:00:00,1,76256.0,0.2,0.0,45.0,-7.1,0,not,416.0
958,958,2021-02-09 22:00:00,1,76256.0,-0.6,0.0,50.0,-7.1,0,not,598.0
959,959,2021-02-09 23:00:00,1,76256.0,-1.8,0.0,57.0,-7.1,0,not,690.0
960,960,2021-02-10 00:00:00,1,76256.0,-1.7,0.0,56.0,-3.8,0,not,358.0
961,961,2021-02-10 01:00:00,1,76256.0,-0.8,0.0,55.0,-3.8,0,not,336.0
962,962,2021-02-10 02:00:00,1,76256.0,-1.3,0.0,59.0,-3.8,0,not,554.0
963,963,2021-02-10 03:00:00,1,76256.0,-0.9,0.0,55.0,-3.8,0,not,564.0
964,964,2021-02-10 04:00:00,1,76256.0,-1.3,0.0,56.0,-3.8,0,not,444.0
965,965,2021-02-10 05:00:00,1,76256.0,-2.1,0.0,61.0,-3.8,0,not,328.0
966,966,2021-02-10 06:00:00,1,76256.0,-2.5,0.0,62.0,-3.8,0,not,434.0
967,967,2021-02-10 07:00:00,1,76256.0,-3.4,0.0,69.0,-3.8,0,not,464.0
968,968,2021-02-10 08:00:00,1,76256.0,-3.5,0.0,72.0,-3.8,0,not,406.0
969,969,2021-02-10 09:00:00,1,76256.0,-0.8,0.0,57.0,-3.8,0,not,350.0
970,970,2021-02-10 10:00:00,1,76256.0,1.5,0.0,51.0,-3.8,0,not,512.0
971,971,2021-02-10 11:00:00,1,76256.0,3.8,0.0,46.0,-3.8,0,not,498.0
972,972,2021-02-10 12:00:00,1,76256.0,7.3,0.0,39.0,-3.8,0,not,436.0
973,973,2021-02-10 13:00:00,1,76256.0,8.9,0.0,32.0,-3.8,0,not,456.0
974,974,2021-02-10 14:00:00,1,76256.0,9.6,0.0,33.0,-3.8,0,not,328.0
975,975,2021-02-10 15:00:00,1,76256.0,9.6,0.0,34.0,-3.8,0,not,572.0
976,976,2021-02-10 16:00:00,1,76256.0,9.6,0.0,35.0,-3.8,0,not,660.0
977,977,2021-02-10 17:00:00,1,76256.0,8.7,0.0,40.0,-3.8,0,not,278.0
978,978,2021-02-10 18:00:00,1,76256.0,7.2,0.0,47.0,-3.8,0,not,458.0
979,979,2021-02-10 19:00:00,1,76256.0,5.2,0.0,54.0,-3.8,0,not,408.0
980,980,2021-02-10 20:00:00,1,76256.0,3.2,0.0,63.0,-3.8,0,not,388.0
981,981,2021-02-10 21:00:00,1,76256.0,2.6,0.0,67.0,-3.8,0,not,264.0
982,982,2021-02-10 22:00:00,1,76256.0,2.1,0.0,72.0,-3.8,0,not,488.0
983,983,2021-02-10 23:00:00,1,76256.0,1.2,0.0,75.0,-3.8,0,not,352.0
984,984,2021-02-11 00:00:00,1,76256.0,0.3,0.0,80.0,-2.2,1,not,356.0
985,985,2021-02-11 01:00:00,1,76256.0,0.1,0.0,80.0,-2.2,1,not,446.0
986,986,2021-02-11 02:00:00,1,76256.0,0.0,0.0,85.0,-2.2,1,not,406.0
987,987,2021-02-11 03:00:00,1,76256.0,0.0,0.0,83.0,-2.2,1,not,492.0
988,988,2021-02-11 04:00:00,1,76256.0,-0.6,0.0,84.0,-2.2,1,not,248.0
989,989,2021-02-11 05:00:00,1,76256.0,-0.9,0.0,87.0,-2.2,1,not,556.0
990,990,2021-02-11 06:00:00,1,76256.0,-1.5,0.0,90.0,-2.2,1,not,428.0
991,991,2021-02-11 07:00:00,1,76256.0,-1.3,0.0,89.0,-2.2,1,not,234.0
992,992,2021-02-11 08:00:00,1,76256.0,-1.0,0.0,88.0,-2.2,1,not,320.0
993,993,2021-02-11 09:00:00,1,76256.0,0.8,0.0,82.0,-2.2,1,not,536.0
994,994,2021-02-11 10:00:00,1,76256.0,3.7,0.0,72.0,-2.2,1,not,472.0
995,995,2021-02-11 11:00:00,1,76256.0,5.6,0.0,62.0,-2.2,1,not,282.0
996,996,2021-02-11 12:00:00,1,76256.0,7.9,0.0,53.0,-2.2,1,not,584.0
997,997,2021-02-11 13:00:00,1,76256.0,9.6,0.0,45.0,-2.2,1,not,332.0
998,998,2021-02-11 14:00:00,1,76256.0,10.1,0.0,41.0,-2.2,1,not,288.0
999,999,2021-02-11 15:00:00,1,76256.0,10.4,0.0,38.0,-2.2,1,not,380.0
1000,1000,2021-02-11 16:00:00,1,76256.0,10.7,0.0,35.0,-2.2,1,not,270.0
1001,1001,2021-02-11 17:00:00,1,76256.0,10.7,0.0,37.0,-2.2,1,not,558.0
1002,1002,2021-02-11 18:00:00,1,76256.0,8.9,0.0,46.0,-2.2,1,not,342.0
1003,1003,2021-02-11 19:00:00,1,76256.0,6.9,0.0,52.0,-2.2,1,not,480.0
1004,1004,2021-02-11 20:00:00,1,76256.0,5.6,0.0,57.0,-2.2,1,not,410.0
1005,1005,2021-02-11 21:00:00,1,76256.0,4.9,0.0,61.0,-2.2,1,not,188.0
1006,1006,2021-02-11 22:00:00,1,76256.0,4.4,0.0,63.0,-2.2,1,not,384.0
1007,1007,2021-02-11 23:00:00,1,76256.0,3.7,0.0,65.0,-2.2,1,not,312.0
1008,1008,2021-02-12 00:00:00,1,76256.0,2.6,0.0,71.0,-1.7,1,not,370.0
1009,1009,2021-02-12 01:00:00,1,76256.0,2.0,0.0,72.0,-1.7,1,not,210.0
1010,1010,2021-02-12 02:00:00,1,76256.0,1.3,0.0,76.0,-1.7,1,not,452.0
1011,1011,2021-02-12 03:00:00,1,76256.0,1.0,0.0,76.0,-1.7,1,not,404.0
1012,1012,2021-02-12 04:00:00,1,76256.0,0.6,0.0,80.0,-1.7,1,not,344.0
1013,1013,2021-02-12 05:00:00,1,76256.0,-0.2,0.0,83.0,-1.7,1,not,398.0
1014,1014,2021-02-12 06:00:00,1,76256.0,-0.2,0.0,83.0,-1.7,1,not,328.0
1015,1015,2021-02-12 07:00:00,1,76256.0,-0.6,0.0,84.0,-1.7,1,not,294.0
1016,1016,2021-02-12 08:00:00,1,76256.0,0.0,0.0,82.0,-1.7,1,not,382.0
1017,1017,2021-02-12 09:00:00,1,76256.0,2.2,0.0,72.0,-1.7,1,not,402.0
1018,1018,2021-02-12 10:00:00,1,76256.0,4.4,0.0,61.0,-1.7,1,not,362.0
1019,1019,2021-02-12 11:00:00,1,76256.0,6.9,0.0,50.0,-1.7,1,not,334.0
1020,1020,2021-02-12 12:00:00,1,76256.0,10.0,0.0,42.0,-1.7,1,not,464.0
1021,1021,2021-02-12 13:00:00,1,76256.0,13.6,0.0,32.0,-1.7,1,not,352.0
1022,1022,2021-02-12 14:00:00,1,76256.0,14.8,0.0,26.0,-1.7,1,not,416.0
1023,1023,2021-02-12 15:00:00,1,76256.0,16.4,0.0,18.0,-1.7,1,not,462.0
1024,1024,2021-02-12 16:00:00,1,76256.0,16.9,0.0,19.0,-1.7,1,not,336.0
1025,1025,2021-02-12 17:00:00,1,76256.0,15.2,0.0,18.0,-1.7,1,not,178.0
1026,1026,2021-02-12 18:00:00,1,76256.0,11.2,0.0,27.0,-1.7,1,not,244.0
1027,1027,2021-02-12 19:00:00,1,76256.0,8.6,0.0,33.0,-1.7,1,not,460.0
1028,1028,2021-02-12 20:00:00,1,76256.0,7.0,0.0,38.0,-1.7,1,not,208.0
1029,1029,2021-02-12 21:00:00,1,76256.0,6.4,0.0,39.0,-1.7,1,not,298.0
1030,1030,2021-02-12 22:00:00,1,76256.0,5.3,0.0,43.0,-1.7,1,not,578.0
1031,1031,2021-02-12 23:00:00,1,76256.0,4.0,0.0,49.0,-1.7,1,not,484.0
1032,1032,2021-02-13 00:00:00,0,76256.0,2.6,0.0,62.0,-2.1,0,not,260.0
1033,1033,2021-02-13 01:00:00,0,76256.0,2.1,0.0,61.0,-2.1,0,not,208.0
1034,1034,2021-02-13 02:00:00,0,76256.0,1.2,0.0,65.0,-2.1,0,not,300.0
1035,1035,2021-02-13 03:00:00,0,76256.0,0.1,0.0,70.0,-2.1,0,not,508.0
1036,1036,2021-02-13 04:00:00,0,76256.0,-0.1,0.0,72.0,-2.1,0,not,220.0
1037,1037,2021-02-13 05:00:00,0,76256.0,-0.5,0.0,74.0,-2.1,0,not,244.0
1038,1038,2021-02-13 06:00:00,0,76256.0,-1.0,0.0,77.0,-2.1,0,not,388.0
1039,1039,2021-02-13 07:00:00,0,76256.0,-1.2,0.0,78.0,-2.1,0,not,438.0
1040,1040,2021-02-13 08:00:00,0,76256.0,-1.1,0.0,76.0,-2.1,0,not,196.0
1041,1041,2021-02-13 09:00:00,0,76256.0,2.1,0.0,59.0,-2.1,0,not,276.0
1042,1042,2021-02-13 10:00:00,0,76256.0,5.6,0.0,46.0,-2.1,0,not,546.0
1043,1043,2021-02-13 11:00:00,0,76256.0,8.1,0.0,41.0,-2.1,0,not,276.0
1044,1044,2021-02-13 12:00:00,0,76256.0,11.7,0.0,31.0,-2.1,0,not,348.0
1045,1045,2021-02-13 13:00:00,0,76256.0,15.3,0.0,21.0,-2.1,0,not,616.0
1046,1046,2021-02-13 14:00:00,0,76256.0,17.1,0.0,16.0,-2.1,0,not,204.0
1047,1047,2021-02-13 15:00:00,0,76256.0,17.6,0.0,15.0,-2.1,0,not,500.0
1048,1048,2021-02-13 16:00:00,0,76256.0,17.0,0.0,15.0,-2.1,0,not,612.0
1049,1049,2021-02-13 17:00:00,0,76256.0,15.2,0.0,17.0,-2.1,0,not,288.0
1050,1050,2021-02-13 18:00:00,0,76256.0,11.4,0.0,27.0,-2.1,0,not,246.0
1051,1051,2021-02-13 19:00:00,0,76256.0,9.2,0.0,31.0,-2.1,0,not,542.0
1052,1052,2021-02-13 20:00:00,0,76256.0,7.5,0.0,34.0,-2.1,0,not,384.0
1053,1053,2021-02-13 21:00:00,0,76256.0,6.1,0.0,40.0,-2.1,0,not,250.0
1054,1054,2021-02-13 22:00:00,0,76256.0,5.4,0.0,42.0,-2.1,0,not,450.0
1055,1055,2021-02-13 23:00:00,0,76256.0,4.1,0.0,50.0,-2.1,0,not,218.0
1056,1056,2021-02-14 00:00:00,0,76256.0,3.2,0.0,54.0,1.4,0,not,346.0
1057,1057,2021-02-14 01:00:00,0,76256.0,2.8,0.0,56.0,1.4,0,not,468.0
1058,1058,2021-02-14 02:00:00,0,76256.0,1.9,0.0,62.0,1.4,0,not,360.0
1059,1059,2021-02-14 03:00:00,0,76256.0,2.2,0.0,58.0,1.4,0,not,244.0
1060,1060,2021-02-14 04:00:00,0,76256.0,2.6,0.0,59.0,1.4,0,not,324.0
1061,1061,2021-02-14 05:00:00,0,76256.0,3.8,0.0,52.0,1.4,0,not,422.0
1062,1062,2021-02-14 06:00:00,0,76256.0,3.2,0.0,58.0,1.4,0,not,510.0
1063,1063,2021-02-14 07:00:00,0,76256.0,4.0,0.0,56.0,1.4,0,not,204.0
1064,1064,2021-02-14 08:00:00,0,76256.0,4.6,0.0,55.0,1.4,0,not,436.0
1065,1065,2021-02-14 09:00:00,0,76256.0,5.0,0.0,60.0,1.4,0,not,452.0
1066,1066,2021-02-14 10:00:00,0,76256.0,6.4,0.0,60.0,1.4,0,not,312.0
1067,1067,2021-02-14 11:00:00,0,76256.0,8.5,0.0,42.0,1.4,0,not,572.0
1068,1068,2021-02-14 12:00:00,0,76256.0,10.1,0.2,43.0,1.4,0,not,312.0
1069,1069,2021-02-14 13:00:00,0,76256.0,12.4,0.0,36.0,1.4,0,not,232.0
1070,1070,2021-02-14 14:00:00,0,76256.0,14.1,0.0,37.0,1.4,0,not,258.0
1071,1071,2021-02-14 15:00:00,0,76256.0,14.8,0.0,37.0,1.4,0,not,578.0
1072,1072,2021-02-14 16:00:00,0,76256.0,15.2,0.0,41.0,1.4,0,not,380.0
1073,1073,2021-02-14 17:00:00,0,76256.0,14.6,0.0,45.0,1.4,0,not,288.0
1074,1074,2021-02-14 18:00:00,0,76256.0,13.8,0.0,49.0,1.4,0,not,476.0
1075,1075,2021-02-14 19:00:00,0,76256.0,11.5,0.0,58.0,1.4,0,not,224.0
1076,1076,2021-02-14 20:00:00,0,76256.0,11.3,0.0,57.0,1.4,0,not,434.0
1077,1077,2021-02-14 21:00:00,0,76256.0,9.5,0.1,76.0,1.4,0,not,302.0
1078,1078,2021-02-14 22:00:00,0,76256.0,8.8,0.0,92.0,1.4,0,not,478.0
1079,1079,2021-02-14 23:00:00,0,76256.0,8.5,0.0,94.0,1.4,0,not,290.0
1080,1080,2021-02-15 00:00:00,1,76256.0,8.4,1.7,94.0,-6.3,0,not,306.0
1081,1081,2021-02-15 01:00:00,1,76256.0,8.1,0.0,93.0,-6.3,0,not,572.0
1082,1082,2021-02-15 02:00:00,1,76256.0,8.0,0.0,95.0,-6.3,0,not,318.0
1083,1083,2021-02-15 03:00:00,1,76256.0,7.9,0.2,94.0,-6.3,0,not,324.0
1084,1084,2021-02-15 04:00:00,1,76256.0,8.0,0.0,95.0,-6.3,0,not,476.0
1085,1085,2021-02-15 05:00:00,1,76256.0,7.7,0.0,94.0,-6.3,0,not,234.0
1086,1086,2021-02-15 06:00:00,1,76256.0,7.8,0.2,85.0,-6.3,0,not,298.0
1087,1087,2021-02-15 07:00:00,1,76256.0,8.1,0.0,74.0,-6.3,0,not,544.0
1088,1088,2021-02-15 08:00:00,1,76256.0,7.7,0.0,71.0,-6.3,0,not,388.0
1089,1089,2021-02-15 09:00:00,1,76256.0,7.8,0.0,74.0,-6.3,0,not,256.0
1090,1090,2021-02-15 10:00:00,1,76256.0,8.0,0.0,74.0,-6.3,0,not,336.0
1091,1091,2021-02-15 11:00:00,1,76256.0,8.2,0.0,72.0,-6.3,0,not,524.0
1092,1092,2021-02-15 12:00:00,1,76256.0,8.2,0.0,58.0,-6.3,0,not,356.0
1093,1093,2021-02-15 13:00:00,1,76256.0,9.1,0.0,50.0,-6.3,0,not,456.0
1094,1094,2021-02-15 14:00:00,1,76256.0,8.1,0.0,40.0,-6.3,0,not,526.0
1095,1095,2021-02-15 15:00:00,1,76256.0,6.0,0.0,37.0,-6.3,0,not,426.0
1096,1096,2021-02-15 16:00:00,1,76256.0,5.3,0.0,34.0,-6.3,0,not,600.0
1097,1097,2021-02-15 17:00:00,1,76256.0,4.0,0.0,33.0,-6.3,0,not,638.0
1098,1098,2021-02-15 18:00:00,1,76256.0,2.5,0.0,36.0,-6.3,0,not,382.0
1099,1099,2021-02-15 19:00:00,1,76256.0,1.5,0.0,37.0,-6.3,0,not,588.0
1100,1100,2021-02-15 20:00:00,1,76256.0,0.5,0.0,39.0,-6.3,0,not,456.0
1101,1101,2021-02-15 21:00:00,1,76256.0,-0.2,0.0,44.0,-6.3,0,not,336.0
1102,1102,2021-02-15 22:00:00,1,76256.0,-0.9,0.0,49.0,-6.3,0,not,560.0
1103,1103,2021-02-15 23:00:00,1,76256.0,-1.3,0.0,51.0,-6.3,0,not,272.0
1104,1104,2021-02-16 00:00:00,1,76256.0,-1.4,0.0,50.0,-9.6,0,not,522.0
1105,1105,2021-02-16 01:00:00,1,76256.0,-1.5,0.0,51.0,-9.6,0,not,366.0
1106,1106,2021-02-16 02:00:00,1,76256.0,-1.5,0.0,52.0,-9.6,0,not,358.0
1107,1107,2021-02-16 03:00:00,1,76256.0,-2.0,0.0,53.0,-9.6,0,not,258.0
1108,1108,2021-02-16 04:00:00,1,76256.0,-2.6,0.0,56.0,-9.6,0,not,510.0
1109,1109,2021-02-16 05:00:00,1,76256.0,-2.6,0.0,55.0,-9.6,0,not,338.0
1110,1110,2021-02-16 06:00:00,1,76256.0,-3.2,0.0,52.0,-9.6,0,not,300.0
1111,1111,2021-02-16 07:00:00,1,76256.0,-3.9,0.0,56.0,-9.6,0,not,524.0
1112,1112,2021-02-16 08:00:00,1,76256.0,-3.6,0.0,56.0,-9.6,0,not,268.0
1113,1113,2021-02-16 09:00:00,1,76256.0,-0.1,0.0,37.0,-9.6,0,not,496.0
1114,1114,2021-02-16 10:00:00,1,76256.0,1.6,0.0,27.0,-9.6,0,not,348.0
1115,1115,2021-02-16 11:00:00,1,76256.0,2.2,0.0,25.0,-9.6,0,not,590.0
1116,1116,2021-02-16 12:00:00,1,76256.0,3.7,0.0,25.0,-9.6,0,not,566.0
1117,1117,2021-02-16 13:00:00,1,76256.0,3.9,0.0,25.0,-9.6,0,not,320.0
1118,1118,2021-02-16 14:00:00,1,76256.0,4.1,0.0,27.0,-9.6,0,not,316.0
1119,1119,2021-02-16 15:00:00,1,76256.0,4.1,0.0,30.0,-9.6,0,not,604.0
1120,1120,2021-02-16 16:00:00,1,76256.0,4.0,0.0,35.0,-9.6,0,not,324.0
1121,1121,2021-02-16 17:00:00,1,76256.0,-0.5,0.0,87.0,-9.6,0,not,320.0
1122,1122,2021-02-16 18:00:00,1,76256.0,-1.6,1.2,84.0,-9.6,0,not,456.0
1123,1123,2021-02-16 19:00:00,1,76256.0,-2.2,0.0,72.0,-9.6,0,not,548.0
1124,1124,2021-02-16 20:00:00,1,76256.0,-2.4,0.0,69.0,-9.6,0,not,292.0
1125,1125,2021-02-16 21:00:00,1,76256.0,-2.9,0.0,58.0,-9.6,0,not,264.0
1126,1126,2021-02-16 22:00:00,1,76256.0,-3.1,0.0,50.0,-9.6,0,not,436.0
1127,1127,2021-02-16 23:00:00,1,76256.0,-3.2,0.0,49.0,-9.6,0,not,432.0
1128,1128,2021-02-17 00:00:00,1,76256.0,-3.7,0.0,44.0,-12.1,0,not,266.0
1129,1129,2021-02-17 01:00:00,1,76256.0,-4.3,0.0,43.0,-12.1,0,not,308.0
1130,1130,2021-02-17 02:00:00,1,76256.0,-4.3,0.0,45.0,-12.1,0,not,442.0
1131,1131,2021-02-17 03:00:00,1,76256.0,-4.8,0.0,43.0,-12.1,0,not,338.0
1132,1132,2021-02-17 04:00:00,1,76256.0,-5.1,0.0,38.0,-12.1,0,not,498.0
1133,1133,2021-02-17 05:00:00,1,76256.0,-5.2,0.0,37.0,-12.1,0,not,424.0
1134,1134,2021-02-17 06:00:00,1,76256.0,-5.3,0.0,35.0,-12.1,0,not,364.0
1135,1135,2021-02-17 07:00:00,1,76256.0,-5.6,0.0,38.0,-12.1,0,not,232.0
1136,1136,2021-02-17 08:00:00,1,76256.0,-5.6,0.0,40.0,-12.1,0,not,536.0
1137,1137,2021-02-17 09:00:00,1,76256.0,-4.5,0.0,39.0,-12.1,0,not,328.0
1138,1138,2021-02-17 10:00:00,1,76256.0,-4.1,0.0,37.0,-12.1,0,not,244.0
1139,1139,2021-02-17 11:00:00,1,76256.0,-3.8,0.0,41.0,-12.1,0,not,500.0
1140,1140,2021-02-17 12:00:00,1,76256.0,-4.0,0.0,37.0,-12.1,0,not,428.0
1141,1141,2021-02-17 13:00:00,1,76256.0,-2.6,0.0,38.0,-12.1,0,not,402.0
1142,1142,2021-02-17 14:00:00,1,76256.0,-2.0,0.0,40.0,-12.1,0,not,618.0
1143,1143,2021-02-17 15:00:00,1,76256.0,-2.6,0.0,34.0,-12.1,0,not,314.0
1144,1144,2021-02-17 16:00:00,1,76256.0,-3.2,0.0,28.0,-12.1,0,not,316.0
1145,1145,2021-02-17 17:00:00,1,76256.0,-3.9,0.0,30.0,-12.1,0,not,414.0
1146,1146,2021-02-17 18:00:00,1,76256.0,-4.8,0.0,37.0,-12.1,0,not,524.0
1147,1147,2021-02-17 19:00:00,1,76256.0,-5.1,0.0,37.0,-12.1,0,not,316.0
1148,1148,2021-02-17 20:00:00,1,76256.0,-5.4,0.0,37.0,-12.1,0,not,280.0
1149,1149,2021-02-17 21:00:00,1,76256.0,-5.6,0.0,40.0,-12.1,0,not,412.0
1150,1150,2021-02-17 22:00:00,1,76256.0,-5.8,0.0,45.0,-12.1,0,not,636.0
1151,1151,2021-02-17 23:00:00,1,76256.0,-5.8,0.0,49.0,-12.1,0,not,260.0
1152,1152,2021-02-18 00:00:00,1,76256.0,-6.0,0.0,54.0,-12.9,0,not,244.0
1153,1153,2021-02-18 01:00:00,1,76256.0,-7.0,0.0,58.0,-12.9,0,not,496.0
1154,1154,2021-02-18 02:00:00,1,76256.0,-7.2,0.0,53.0,-12.9,0,not,496.0
1155,1155,2021-02-18 03:00:00,1,76256.0,-7.6,0.0,54.0,-12.9,0,not,312.0
1156,1156,2021-02-18 04:00:00,1,76256.0,-7.9,0.0,60.0,-12.9,0,not,478.0
1157,1157,2021-02-18 05:00:00,1,76256.0,-7.7,0.0,67.0,-12.9,0,not,418.0
1158,1158,2021-02-18 06:00:00,1,76256.0,-7.8,0.0,69.0,-12.9,0,not,440.0
1159,1159,2021-02-18 07:00:00,1,76256.0,-7.2,0.0,61.0,-12.9,0,not,288.0
1160,1160,2021-02-18 08:00:00,1,76256.0,-7.1,0.0,65.0,-12.9,0,not,390.0
1161,1161,2021-02-18 09:00:00,1,76256.0,-7.0,0.0,73.0,-12.9,0,not,410.0
1162,1162,2021-02-18 10:00:00,1,76256.0,-5.1,0.0,61.0,-12.9,0,not,370.0
1163,1163,2021-02-18 11:00:00,1,76256.0,-3.9,0.0,46.0,-12.9,0,not,708.0
1164,1164,2021-02-18 12:00:00,1,76256.0,-3.1,0.1,38.0,-12.9,0,not,284.0
1165,1165,2021-02-18 13:00:00,1,76256.0,-1.6,0.0,36.0,-12.9,0,not,288.0
1166,1166,2021-02-18 14:00:00,1,76256.0,-0.7,0.0,38.0,-12.9,0,not,462.0
1167,1167,2021-02-18 15:00:00,1,76256.0,0.2,0.0,37.0,-12.9,0,not,536.0
1168,1168,2021-02-18 16:00:00,1,76256.0,0.4,0.0,36.0,-12.9,0,not,352.0
1169,1169,2021-02-18 17:00:00,1,76256.0,-0.1,0.0,38.0,-12.9,0,not,374.0
1170,1170,2021-02-18 18:00:00,1,76256.0,-1.2,0.0,44.0,-12.9,0,not,458.0
1171,1171,2021-02-18 19:00:00,1,76256.0,-1.8,0.0,48.0,-12.9,0,not,422.0
1172,1172,2021-02-18 20:00:00,1,76256.0,-2.4,0.0,49.0,-12.9,0,not,298.0
1173,1173,2021-02-18 21:00:00,1,76256.0,-3.2,0.0,57.0,-12.9,0,not,542.0
1174,1174,2021-02-18 22:00:00,1,76256.0,-2.6,0.0,51.0,-12.9,0,not,414.0
1175,1175,2021-02-18 23:00:00,1,76256.0,-3.1,0.0,55.0,-12.9,0,not,280.0
1176,1176,2021-02-19 00:00:00,1,76256.0,-3.3,0.0,56.0,-7.2,0,not,680.0
1177,1177,2021-02-19 01:00:00,1,76256.0,-3.4,0.0,59.0,-7.2,0,not,310.0
1178,1178,2021-02-19 02:00:00,1,76256.0,-4.8,0.0,66.0,-7.2,0,not,300.0
1179,1179,2021-02-19 03:00:00,1,76256.0,-5.6,0.0,70.0,-7.2,0,not,290.0
1180,1180,2021-02-19 04:00:00,1,76256.0,-3.8,0.0,64.0,-7.2,0,not,608.0
1181,1181,2021-02-19 05:00:00,1,76256.0,-3.1,0.0,64.0,-7.2,0,not,386.0
1182,1182,2021-02-19 06:00:00,1,76256.0,-3.6,0.0,65.0,-7.2,0,not,270.0
1183,1183,2021-02-19 07:00:00,1,76256.0,-3.0,0.0,65.0,-7.2,0,not,262.0
1184,1184,2021-02-19 08:00:00,1,76256.0,-1.8,0.0,62.0,-7.2,0,not,336.0
1185,1185,2021-02-19 09:00:00,1,76256.0,0.4,0.0,57.0,-7.2,0,not,504.0
1186,1186,2021-02-19 10:00:00,1,76256.0,2.8,0.0,51.0,-7.2,0,not,510.0
1187,1187,2021-02-19 11:00:00,1,76256.0,5.0,0.0,41.0,-7.2,0,not,256.0
1188,1188,2021-02-19 12:00:00,1,76256.0,7.7,0.0,33.0,-7.2,0,not,388.0
1189,1189,2021-02-19 13:00:00,1,76256.0,9.9,0.0,25.0,-7.2,0,not,524.0
1190,1190,2021-02-19 14:00:00,1,76256.0,11.0,0.0,22.0,-7.2,0,not,504.0
1191,1191,2021-02-19 15:00:00,1,76256.0,12.3,0.0,23.0,-7.2,0,not,348.0
1192,1192,2021-02-19 16:00:00,1,76256.0,12.6,0.0,24.0,-7.2,0,not,460.0
1193,1193,2021-02-19 17:00:00,1,76256.0,11.6,0.0,25.0,-7.2,0,not,460.0
1194,1194,2021-02-19 18:00:00,1,76256.0,9.3,0.0,32.0,-7.2,0,not,310.0
1195,1195,2021-02-19 19:00:00,1,76256.0,6.0,0.0,44.0,-7.2,0,not,286.0
1196,1196,2021-02-19 20:00:00,1,76256.0,4.2,0.0,51.0,-7.2,0,not,540.0
1197,1197,2021-02-19 21:00:00,1,76256.0,4.4,0.0,50.0,-7.2,0,not,348.0
1198,1198,2021-02-19 22:00:00,1,76256.0,2.3,0.0,60.0,-7.2,0,not,448.0
1199,1199,2021-02-19 23:00:00,1,76256.0,2.0,0.0,61.0,-7.2,0,not,452.0
1200,1200,2021-02-20 00:00:00,0,76256.0,1.4,0.0,62.0,-0.3,0,not,428.0
1201,1201,2021-02-20 01:00:00,0,76256.0,1.1,0.0,66.0,-0.3,0,not,482.0
1202,1202,2021-02-20 02:00:00,0,76256.0,2.0,0.0,61.0,-0.3,0,not,422.0
1203,1203,2021-02-20 03:00:00,0,76256.0,2.7,0.0,62.0,-0.3,0,not,340.0
1204,1204,2021-02-20 04:00:00,0,76256.0,1.6,0.0,68.0,-0.3,0,not,324.0
1205,1205,2021-02-20 05:00:00,0,76256.0,1.3,0.0,70.0,-0.3,0,not,276.0
1206,1206,2021-02-20 06:00:00,0,76256.0,0.9,0.0,74.0,-0.3,0,not,552.0
