,Unnamed: 0,ds,y,population,temp,rain,hum,week_weekday,week_weekend,kovo_Away,kovo_Home,kovo_No
9655,9655,2018-02-07 08:00:00,461.0,19936.0,-15.4,0.0,71.5,1,0,0,0,1
9656,9656,2018-02-07 09:00:00,718.0,19936.0,-12.5,0.0,67.0,1,0,0,0,1
9657,9657,2018-02-07 10:00:00,407.0,19936.0,-7.3,0.0,37.6,1,0,0,0,1
9658,9658,2018-02-07 11:00:00,53.0,19936.0,-5.0,0.0,25.8,1,0,0,0,1
9659,9659,2018-02-07 12:00:00,197.0,19936.0,-3.6,0.0,23.5,1,0,0,0,1
9660,9660,2018-02-07 13:00:00,234.0,19936.0,-1.7,0.0,18.4,1,0,0,0,1
9661,9661,2018-02-07 14:00:00,114.0,19936.0,-1.2,0.0,15.0,1,0,0,0,1
9662,9662,2018-02-07 15:00:00,170.0,19936.0,-0.4,0.0,15.2,1,0,0,0,1
9663,9663,2018-02-07 16:00:00,163.0,19936.0,-0.6,0.0,12.4,1,0,0,0,1
9664,9664,2018-02-07 17:00:00,114.0,19936.0,-1.1,0.0,16.2,1,0,0,0,1
9665,9665,2018-02-07 18:00:00,108.0,19936.0,-2.2,0.0,18.8,1,0,0,0,1
9666,9666,2018-02-07 19:00:00,397.0,19936.0,-3.5,0.0,22.8,1,0,0,0,1
9667,9667,2018-02-07 20:00:00,563.0,19936.0,-7.0,0.0,33.1,1,0,0,0,1
9668,9668,2018-02-07 21:00:00,455.0,19936.0,-8.7,0.0,40.8,1,0,0,0,1
9669,9669,2018-02-07 22:00:00,359.0,19936.0,-10.0,0.0,43.9,1,0,0,0,1
9670,9670,2018-02-07 23:00:00,171.0,19936.0,-11.2,0.0,49.6,1,0,0,0,1
9671,9671,2018-02-08 00:00:00,318.0,19936.0,-11.4,0.0,51.7,1,0,0,1,0
9672,9672,2018-02-08 01:00:00,209.0,19936.0,-11.9,0.0,54.0,1,0,0,1,0
9673,9673,2018-02-08 02:00:00,133.0,19936.0,-12.8,0.0,56.2,1,0,0,1,0
9674,9674,2018-02-08 03:00:00,32.0,19936.0,-13.2,0.0,59.7,1,0,0,1,0
9675,9675,2018-02-08 04:00:00,37.0,19936.0,-13.6,0.0,62.3,1,0,0,1,0
9676,9676,2018-02-08 05:00:00,28.0,19936.0,-14.5,0.0,66.5,1,0,0,1,0
9677,9677,2018-02-08 06:00:00,138.0,19936.0,-14.9,0.0,66.8,1,0,0,1,0
9678,9678,2018-02-08 07:00:00,34.0,19936.0,-14.9,0.0,68.1,1,0,0,1,0
9679,9679,2018-02-08 08:00:00,277.0,19936.0,-14.9,0.0,70.0,1,0,0,1,0
9680,9680,2018-02-08 09:00:00,336.0,19936.0,-12.0,0.0,65.8,1,0,0,1,0
9681,9681,2018-02-08 10:00:00,330.0,19936.0,-6.8,0.0,48.1,1,0,0,1,0
9682,9682,2018-02-08 11:00:00,279.0,19936.0,-1.8,0.0,34.4,1,0,0,1,0
9683,9683,2018-02-08 12:00:00,285.0,19936.0,0.9,0.0,23.3,1,0,0,1,0
9684,9684,2018-02-08 13:00:00,514.0,19936.0,2.9,0.0,19.8,1,0,0,1,0
9685,9685,2018-02-08 14:00:00,270.0,19936.0,3.8,0.0,17.3,1,0,0,1,0
9686,9686,2018-02-08 15:00:00,126.0,19936.0,4.8,0.0,16.6,1,0,0,1,0
9687,9687,2018-02-08 16:00:00,250.0,19936.0,5.2,0.0,16.3,1,0,0,1,0
9688,9688,2018-02-08 17:00:00,147.0,19936.0,4.6,0.0,17.5,1,0,0,1,0
9689,9689,2018-02-08 18:00:00,120.0,19936.0,-0.7,0.0,29.0,1,0,0,1,0
9690,9690,2018-02-08 19:00:00,253.0,19936.0,-3.7,0.0,36.4,1,0,0,1,0
9691,9691,2018-02-08 20:00:00,404.0,19936.0,-5.9,0.0,43.3,1,0,0,1,0
9692,9692,2018-02-08 21:00:00,337.0,19936.0,-6.8,0.0,47.1,1,0,0,1,0
9693,9693,2018-02-08 22:00:00,184.0,19936.0,-8.0,0.0,52.5,1,0,0,1,0
9694,9694,2018-02-08 23:00:00,57.0,19936.0,-8.8,0.0,55.9,1,0,0,1,0
9695,9695,2018-02-09 00:00:00,311.0,19936.0,-9.8,0.0,59.6,1,0,0,0,1
9696,9696,2018-02-09 01:00:00,248.0,19936.0,-10.4,0.0,62.5,1,0,0,0,1
9697,9697,2018-02-09 02:00:00,75.0,19936.0,-10.3,0.0,63.0,1,0,0,0,1
9698,9698,2018-02-09 03:00:00,41.0,19936.0,-9.4,0.0,63.3,1,0,0,0,1
9699,9699,2018-02-09 04:00:00,34.0,19936.0,-7.5,0.0,59.5,1,0,0,0,1
9700,9700,2018-02-09 05:00:00,35.0,19936.0,-6.4,0.0,52.9,1,0,0,0,1
9701,9701,2018-02-09 06:00:00,52.0,19936.0,-6.0,0.0,54.4,1,0,0,0,1
9702,9702,2018-02-09 07:00:00,79.0,19936.0,-5.5,0.0,54.3,1,0,0,0,1
9703,9703,2018-02-09 08:00:00,441.0,19936.0,-5.9,0.0,53.2,1,0,0,0,1
9704,9704,2018-02-09 09:00:00,551.0,19936.0,-4.0,0.0,49.5,1,0,0,0,1
9705,9705,2018-02-09 10:00:00,483.0,19936.0,-0.4,0.0,33.0,1,0,0,0,1
9706,9706,2018-02-09 11:00:00,478.0,19936.0,2.6,0.0,26.6,1,0,0,0,1
9707,9707,2018-02-09 12:00:00,272.0,19936.0,4.3,0.0,21.4,1,0,0,0,1
9708,9708,2018-02-09 13:00:00,114.0,19936.0,6.3,0.0,23.1,1,0,0,0,1
9709,9709,2018-02-09 14:00:00,234.0,19936.0,8.0,0.0,26.1,1,0,0,0,1
9710,9710,2018-02-09 15:00:00,186.0,19936.0,9.4,0.0,22.1,1,0,0,0,1
9711,9711,2018-02-09 16:00:00,323.0,19936.0,9.8,0.0,22.0,1,0,0,0,1
9712,9712,2018-02-09 17:00:00,261.0,19936.0,8.4,0.0,24.4,1,0,0,0,1
9713,9713,2018-02-09 18:00:00,118.0,19936.0,4.5,0.0,33.3,1,0,0,0,1
9714,9714,2018-02-09 19:00:00,104.0,19936.0,6.0,0.0,41.4,1,0,0,0,1
9715,9715,2018-02-09 20:00:00,240.0,19936.0,3.4,0.0,50.1,1,0,0,0,1
9716,9716,2018-02-09 21:00:00,313.0,19936.0,1.5,0.0,55.9,1,0,0,0,1
9717,9717,2018-02-09 22:00:00,274.0,19936.0,3.1,0.0,56.2,1,0,0,0,1
9718,9718,2018-02-09 23:00:00,445.0,19936.0,-1.0,0.0,62.7,1,0,0,0,1
9719,9719,2018-02-10 00:00:00,251.0,19936.0,-1.7,0.0,64.8,0,1,0,0,1
9720,9720,2018-02-10 01:00:00,274.0,19936.0,-1.2,0.0,66.0,0,1,0,0,1
9721,9721,2018-02-10 02:00:00,75.0,19936.0,-3.0,0.0,68.6,0,1,0,0,1
9722,9722,2018-02-10 03:00:00,53.0,19936.0,-3.2,0.0,72.1,0,1,0,0,1
9723,9723,2018-02-10 04:00:00,31.0,19936.0,-2.6,0.0,71.8,0,1,0,0,1
9724,9724,2018-02-10 05:00:00,25.0,19936.0,-2.3,0.0,70.3,0,1,0,0,1
9725,9725,2018-02-10 06:00:00,97.0,19936.0,-2.2,0.0,69.4,0,1,0,0,1
9726,9726,2018-02-10 07:00:00,62.0,19936.0,-1.9,0.0,70.0,0,1,0,0,1
9727,9727,2018-02-10 08:00:00,40.0,19936.0,-1.3,0.0,69.7,0,1,0,0,1
9728,9728,2018-02-10 09:00:00,245.0,19936.0,0.6,0.0,62.9,0,1,0,0,1
9729,9729,2018-02-10 10:00:00,107.0,19936.0,5.1,0.0,50.3,0,1,0,0,1
9730,9730,2018-02-10 11:00:00,187.0,19936.0,6.9,0.0,42.8,0,1,0,0,1
9731,9731,2018-02-10 12:00:00,330.0,19936.0,6.2,0.0,46.2,0,1,0,0,1
9732,9732,2018-02-10 13:00:00,310.0,19936.0,6.9,0.0,30.3,0,1,0,0,1
9733,9733,2018-02-10 14:00:00,121.0,19936.0,7.4,0.0,29.4,0,1,0,0,1
9734,9734,2018-02-10 15:00:00,201.0,19936.0,7.3,0.0,20.0,0,1,0,0,1
9735,9735,2018-02-10 16:00:00,441.0,19936.0,6.9,0.0,20.0,0,1,0,0,1
9736,9736,2018-02-10 17:00:00,456.0,19936.0,5.3,0.0,21.8,0,1,0,0,1
9737,9737,2018-02-10 18:00:00,249.0,19936.0,3.4,0.0,25.8,0,1,0,0,1
9738,9738,2018-02-10 19:00:00,261.0,19936.0,1.7,0.0,19.7,0,1,0,0,1
9739,9739,2018-02-10 20:00:00,273.0,19936.0,0.2,0.0,17.3,0,1,0,0,1
9740,9740,2018-02-10 21:00:00,247.0,19936.0,-0.5,0.0,20.8,0,1,0,0,1
9741,9741,2018-02-10 22:00:00,135.0,19936.0,-2.0,0.0,32.9,0,1,0,0,1
9742,9742,2018-02-10 23:00:00,86.0,19936.0,-2.8,0.0,29.5,0,1,0,0,1
9743,9743,2018-02-11 00:00:00,53.0,19936.0,-3.8,0.0,33.3,0,1,0,0,1
9744,9744,2018-02-11 01:00:00,60.0,19936.0,-4.6,0.0,35.7,0,1,0,0,1
9745,9745,2018-02-11 02:00:00,42.0,19936.0,-4.9,0.0,38.4,0,1,0,0,1
9746,9746,2018-02-11 03:00:00,76.0,19936.0,-4.7,0.0,41.2,0,1,0,0,1
9747,9747,2018-02-11 04:00:00,93.0,19936.0,-4.8,0.0,47.7,0,1,0,0,1
9748,9748,2018-02-11 05:00:00,123.0,19936.0,-5.0,0.0,50.2,0,1,0,0,1
9749,9749,2018-02-11 06:00:00,120.0,19936.0,-5.4,0.0,52.9,0,1,0,0,1
9750,9750,2018-02-11 07:00:00,132.0,19936.0,-5.6,0.0,55.5,0,1,0,0,1
9751,9751,2018-02-11 08:00:00,114.0,19936.0,-7.3,0.0,62.4,0,1,0,0,1
9752,9752,2018-02-11 09:00:00,99.0,19936.0,-3.8,0.0,45.8,0,1,0,0,1
9753,9753,2018-02-11 10:00:00,296.0,19936.0,-1.8,0.0,35.4,0,1,0,0,1
9754,9754,2018-02-11 11:00:00,546.0,19936.0,-1.4,0.0,37.2,0,1,0,0,1
9755,9755,2018-02-11 12:00:00,688.0,19936.0,-1.7,0.0,33.1,0,1,0,0,1
9756,9756,2018-02-11 13:00:00,454.0,19936.0,0.1,0.0,28.2,0,1,0,0,1
9757,9757,2018-02-11 14:00:00,250.0,19936.0,0.1,0.0,23.9,0,1,0,0,1
9758,9758,2018-02-11 15:00:00,215.0,19936.0,0.0,0.0,27.8,0,1,0,0,1
9759,9759,2018-02-11 16:00:00,239.0,19936.0,-0.6,0.0,33.1,0,1,0,0,1
9760,9760,2018-02-11 17:00:00,200.0,19936.0,-2.1,0.0,51.5,0,1,0,0,1
9761,9761,2018-02-11 18:00:00,103.0,19936.0,-1.9,0.0,47.0,0,1,0,0,1
9762,9762,2018-02-11 19:00:00,315.0,19936.0,-1.8,0.0,34.8,0,1,0,0,1
9763,9763,2018-02-11 20:00:00,118.0,19936.0,-1.5,0.0,33.3,0,1,0,0,1
9764,9764,2018-02-11 21:00:00,496.0,19936.0,-2.0,0.0,41.7,0,1,0,0,1
9765,9765,2018-02-11 22:00:00,227.0,19936.0,-2.4,0.0,47.1,0,1,0,0,1
9766,9766,2018-02-11 23:00:00,274.0,19936.0,-3.0,0.0,54.9,0,1,0,0,1
9767,9767,2018-02-12 00:00:00,438.0,19936.0,-3.9,0.0,66.7,1,0,0,0,1
9768,9768,2018-02-12 01:00:00,228.0,19936.0,-3.0,0.0,44.1,1,0,0,0,1
9769,9769,2018-02-12 02:00:00,119.0,19936.0,-3.3,0.0,47.7,1,0,0,0,1
9770,9770,2018-02-12 03:00:00,153.0,19936.0,-5.5,0.0,53.0,1,0,0,0,1
9771,9771,2018-02-12 04:00:00,80.0,19936.0,-6.1,0.0,50.4,1,0,0,0,1
9772,9772,2018-02-12 05:00:00,27.0,19936.0,-6.9,0.0,49.5,1,0,0,0,1
9773,9773,2018-02-12 06:00:00,46.0,19936.0,-7.6,0.0,48.5,1,0,0,0,1
9774,9774,2018-02-12 07:00:00,52.0,19936.0,-10.7,0.0,59.4,1,0,0,0,1
9775,9775,2018-02-12 08:00:00,216.0,19936.0,-10.8,0.0,65.3,1,0,0,0,1
9776,9776,2018-02-12 09:00:00,182.0,19936.0,-7.7,0.0,55.3,1,0,0,0,1
9777,9777,2018-02-12 10:00:00,241.0,19936.0,-4.5,0.0,41.0,1,0,0,0,1
9778,9778,2018-02-12 11:00:00,420.0,19936.0,-3.0,0.0,38.9,1,0,0,0,1
9779,9779,2018-02-12 12:00:00,346.0,19936.0,-0.7,0.0,37.8,1,0,0,0,1
9780,9780,2018-02-12 13:00:00,355.0,19936.0,-0.3,0.0,39.5,1,0,0,0,1
9781,9781,2018-02-12 14:00:00,153.0,19936.0,-0.4,0.0,45.3,1,0,0,0,1
9782,9782,2018-02-12 15:00:00,197.0,19936.0,-0.8,0.0,51.5,1,0,0,0,1
9783,9783,2018-02-12 16:00:00,159.0,19936.0,-0.8,0.0,52.5,1,0,0,0,1
9784,9784,2018-02-12 17:00:00,310.0,19936.0,-2.4,0.0,72.1,1,0,0,0,1
9785,9785,2018-02-12 18:00:00,379.0,19936.0,-2.6,0.0,69.0,1,0,0,0,1
9786,9786,2018-02-12 19:00:00,380.0,19936.0,-3.4,0.0,75.7,1,0,0,0,1
9787,9787,2018-02-12 20:00:00,292.0,19936.0,-3.2,0.0,62.8,1,0,0,0,1
9788,9788,2018-02-12 21:00:00,159.0,19936.0,-3.5,0.0,63.7,1,0,0,0,1
9789,9789,2018-02-12 22:00:00,401.0,19936.0,-3.3,0.0,60.5,1,0,0,0,1
9790,9790,2018-02-12 23:00:00,126.0,19936.0,-2.6,0.0,52.8,1,0,0,0,1
9791,9791,2018-02-13 00:00:00,45.0,19936.0,-2.6,0.0,55.8,1,0,1,0,0
9792,9792,2018-02-13 01:00:00,98.0,19936.0,-2.7,0.0,63.2,1,0,1,0,0
9793,9793,2018-02-13 02:00:00,170.0,19936.0,-2.9,0.0,66.8,1,0,1,0,0
9794,9794,2018-02-13 03:00:00,97.0,19936.0,-2.8,0.0,68.9,1,0,1,0,0
9795,9795,2018-02-13 04:00:00,72.0,19936.0,-2.9,0.0,64.2,1,0,1,0,0
9796,9796,2018-02-13 05:00:00,26.0,19936.0,-3.1,0.0,59.2,1,0,1,0,0
9797,9797,2018-02-13 06:00:00,28.0,19936.0,-3.4,0.0,54.0,1,0,1,0,0
9798,9798,2018-02-13 07:00:00,37.0,19936.0,-7.5,0.0,65.5,1,0,1,0,0
9799,9799,2018-02-13 08:00:00,234.0,19936.0,-8.7,0.0,74.1,1,0,1,0,0
9800,9800,2018-02-13 09:00:00,636.0,19936.0,-4.6,0.0,61.9,1,0,1,0,0
9801,9801,2018-02-13 10:00:00,407.0,19936.0,-0.3,0.0,37.0,1,0,1,0,0
9802,9802,2018-02-13 11:00:00,207.0,19936.0,1.3,0.0,27.8,1,0,1,0,0
9803,9803,2018-02-13 12:00:00,445.0,19936.0,2.4,0.0,24.2,1,0,1,0,0
9804,9804,2018-02-13 13:00:00,322.0,19936.0,4.2,0.0,23.1,1,0,1,0,0
9805,9805,2018-02-13 14:00:00,235.0,19936.0,5.0,0.0,19.0,1,0,1,0,0
9806,9806,2018-02-13 15:00:00,162.0,19936.0,6.3,0.0,17.1,1,0,1,0,0
9807,9807,2018-02-13 16:00:00,386.0,19936.0,6.4,0.0,17.7,1,0,1,0,0
9808,9808,2018-02-13 17:00:00,171.0,19936.0,5.6,0.0,19.5,1,0,1,0,0
9809,9809,2018-02-13 18:00:00,178.0,19936.0,3.9,0.0,22.2,1,0,1,0,0
9810,9810,2018-02-13 19:00:00,222.0,19936.0,-1.7,0.0,42.0,1,0,1,0,0
9811,9811,2018-02-13 20:00:00,202.0,19936.0,-3.8,0.0,50.7,1,0,1,0,0
9812,9812,2018-02-13 21:00:00,179.0,19936.0,-5.2,0.0,59.5,1,0,1,0,0
9813,9813,2018-02-13 22:00:00,513.0,19936.0,-5.9,0.0,60.3,1,0,1,0,0
9814,9814,2018-02-13 23:00:00,425.0,19936.0,-6.9,0.0,64.4,1,0,1,0,0
9815,9815,2018-02-14 00:00:00,198.0,19936.0,-7.5,0.0,66.5,1,0,0,0,1
9816,9816,2018-02-14 01:00:00,159.0,19936.0,-8.1,0.0,69.9,1,0,0,0,1
9817,9817,2018-02-14 02:00:00,395.0,19936.0,-8.6,0.0,72.9,1,0,0,0,1
9818,9818,2018-02-14 03:00:00,81.0,19936.0,-9.0,0.0,75.4,1,0,0,0,1
9819,9819,2018-02-14 04:00:00,40.0,19936.0,-9.5,0.0,76.3,1,0,0,0,1
9820,9820,2018-02-14 05:00:00,37.0,19936.0,-9.7,0.0,77.4,1,0,0,0,1
9821,9821,2018-02-14 06:00:00,38.0,19936.0,-10.0,0.0,78.3,1,0,0,0,1
9822,9822,2018-02-14 07:00:00,43.0,19936.0,-10.0,0.0,78.8,1,0,0,0,1
9823,9823,2018-02-14 08:00:00,98.0,19936.0,-9.2,0.0,78.7,1,0,0,0,1
9824,9824,2018-02-14 09:00:00,419.0,19936.0,-5.9,0.0,70.8,1,0,0,0,1
9825,9825,2018-02-14 10:00:00,263.0,19936.0,-0.7,0.0,51.6,1,0,0,0,1
9826,9826,2018-02-14 11:00:00,195.0,19936.0,4.0,0.0,42.0,1,0,0,0,1
9827,9827,2018-02-14 12:00:00,125.0,19936.0,7.7,0.0,34.6,1,0,0,0,1
9828,9828,2018-02-14 13:00:00,349.0,19936.0,13.6,0.0,32.1,1,0,0,0,1
9829,9829,2018-02-14 14:00:00,239.0,19936.0,14.1,0.0,33.0,1,0,0,0,1
9830,9830,2018-02-14 15:00:00,458.0,19936.0,14.3,0.0,31.8,1,0,0,0,1
9831,9831,2018-02-14 16:00:00,352.0,19936.0,13.5,0.0,31.9,1,0,0,0,1
9832,9832,2018-02-14 17:00:00,131.0,19936.0,12.8,0.0,34.7,1,0,0,0,1
9833,9833,2018-02-14 18:00:00,487.0,19936.0,9.6,0.0,49.3,1,0,0,0,1
9834,9834,2018-02-14 19:00:00,354.0,19936.0,9.6,0.0,47.7,1,0,0,0,1
9835,9835,2018-02-14 20:00:00,117.0,19936.0,8.4,0.0,47.8,1,0,0,0,1
9836,9836,2018-02-14 21:00:00,205.0,19936.0,5.0,0.0,57.8,1,0,0,0,1
9837,9837,2018-02-14 22:00:00,181.0,19936.0,2.8,0.0,64.9,1,0,0,0,1
9838,9838,2018-02-14 23:00:00,143.0,19936.0,2.2,0.0,66.9,1,0,0,0,1
9839,9839,2018-02-15 00:00:00,82.0,19936.0,2.1,0.0,69.2,1,0,0,0,1
9840,9840,2018-02-15 01:00:00,122.0,19936.0,1.1,0.0,72.2,1,0,0,0,1
9841,9841,2018-02-15 02:00:00,127.0,19936.0,4.5,0.0,59.7,1,0,0,0,1
9842,9842,2018-02-15 03:00:00,32.0,19936.0,3.3,0.0,60.1,1,0,0,0,1
9843,9843,2018-02-15 04:00:00,97.0,19936.0,1.9,0.0,54.7,1,0,0,0,1
9844,9844,2018-02-15 05:00:00,226.0,19936.0,1.1,0.0,48.7,1,0,0,0,1
9845,9845,2018-02-15 06:00:00,57.0,19936.0,0.8,0.0,34.2,1,0,0,0,1
9846,9846,2018-02-15 07:00:00,32.0,19936.0,0.3,0.0,30.6,1,0,0,0,1
9847,9847,2018-02-15 08:00:00,141.0,19936.0,0.2,0.0,31.1,1,0,0,0,1
9848,9848,2018-02-15 09:00:00,278.0,19936.0,0.9,0.0,29.6,1,0,0,0,1
9849,9849,2018-02-15 10:00:00,428.0,19936.0,1.7,0.0,27.8,1,0,0,0,1
9850,9850,2018-02-15 11:00:00,458.0,19936.0,5.1,0.0,19.0,1,0,0,0,1
9851,9851,2018-02-15 12:00:00,549.0,19936.0,6.8,0.0,9.6,1,0,0,0,1
9852,9852,2018-02-15 13:00:00,286.0,19936.0,8.3,0.0,9.8,1,0,0,0,1
9853,9853,2018-02-15 14:00:00,285.0,19936.0,8.0,0.0,10.7,1,0,0,0,1
9854,9854,2018-02-15 15:00:00,348.0,19936.0,8.4,0.0,8.0,1,0,0,0,1
9855,9855,2018-02-15 16:00:00,134.0,19936.0,8.0,0.0,7.9,1,0,0,0,1
9856,9856,2018-02-15 17:00:00,157.0,19936.0,7.1,0.0,10.0,1,0,0,0,1
9857,9857,2018-02-15 18:00:00,53.0,19936.0,5.7,0.0,11.5,1,0,0,0,1
9858,9858,2018-02-15 19:00:00,130.0,19936.0,2.0,0.0,21.2,1,0,0,0,1
9859,9859,2018-02-15 20:00:00,69.0,19936.0,-1.4,0.0,29.9,1,0,0,0,1
9860,9860,2018-02-15 21:00:00,100.0,19936.0,-2.9,0.0,34.0,1,0,0,0,1
9861,9861,2018-02-15 22:00:00,100.0,19936.0,-4.1,0.0,36.9,1,0,0,0,1
9862,9862,2018-02-15 23:00:00,155.0,19936.0,-5.0,0.0,42.0,1,0,0,0,1
9863,9863,2018-02-16 00:00:00,355.0,19936.0,-5.8,0.0,50.3,1,0,0,0,1
9864,9864,2018-02-16 01:00:00,182.0,19936.0,-6.4,0.0,46.5,1,0,0,0,1
9865,9865,2018-02-16 02:00:00,33.0,19936.0,-7.2,0.0,54.3,1,0,0,0,1
9866,9866,2018-02-16 03:00:00,137.0,19936.0,-7.2,0.0,56.2,1,0,0,0,1
9867,9867,2018-02-16 04:00:00,36.0,19936.0,-8.0,0.0,58.2,1,0,0,0,1
9868,9868,2018-02-16 05:00:00,25.0,19936.0,-7.0,0.0,55.3,1,0,0,0,1
9869,9869,2018-02-16 06:00:00,49.0,19936.0,-6.7,0.0,56.8,1,0,0,0,1
9870,9870,2018-02-16 07:00:00,106.0,19936.0,-6.9,0.0,60.1,1,0,0,0,1
9871,9871,2018-02-16 08:00:00,160.0,19936.0,-6.5,0.0,57.7,1,0,0,0,1
9872,9872,2018-02-16 09:00:00,324.0,19936.0,-3.7,0.0,51.4,1,0,0,0,1
9873,9873,2018-02-16 10:00:00,325.0,19936.0,1.3,0.0,32.7,1,0,0,0,1
9874,9874,2018-02-16 11:00:00,103.0,19936.0,3.6,0.0,19.8,1,0,0,0,1
9875,9875,2018-02-16 12:00:00,157.0,19936.0,6.2,0.0,15.2,1,0,0,0,1
9876,9876,2018-02-16 13:00:00,125.0,19936.0,7.6,0.0,9.4,1,0,0,0,1
9877,9877,2018-02-16 14:00:00,130.0,19936.0,7.7,0.0,9.5,1,0,0,0,1
9878,9878,2018-02-16 15:00:00,70.0,19936.0,8.5,0.0,9.0,1,0,0,0,1
9879,9879,2018-02-16 16:00:00,210.0,19936.0,7.5,0.0,11.5,1,0,0,0,1
9880,9880,2018-02-16 17:00:00,237.0,19936.0,6.3,0.0,13.4,1,0,0,0,1
9881,9881,2018-02-16 18:00:00,168.0,19936.0,4.9,0.0,16.7,1,0,0,0,1
9882,9882,2018-02-16 19:00:00,125.0,19936.0,3.6,0.0,19.4,1,0,0,0,1
9883,9883,2018-02-16 20:00:00,185.0,19936.0,3.1,0.0,20.0,1,0,0,0,1
9884,9884,2018-02-16 21:00:00,189.0,19936.0,2.4,0.0,21.5,1,0,0,0,1
9885,9885,2018-02-16 22:00:00,188.0,19936.0,1.6,0.0,23.9,1,0,0,0,1
9886,9886,2018-02-16 23:00:00,235.0,19936.0,-1.9,0.0,34.2,1,0,0,0,1
9887,9887,2018-02-17 00:00:00,104.0,19936.0,-3.3,0.0,41.6,0,1,0,1,0
9888,9888,2018-02-17 01:00:00,32.0,19936.0,-2.6,0.0,52.9,0,1,0,1,0
9889,9889,2018-02-17 02:00:00,86.0,19936.0,-2.9,0.0,55.6,0,1,0,1,0
9890,9890,2018-02-17 03:00:00,27.0,19936.0,-0.3,0.0,47.3,0,1,0,1,0
9891,9891,2018-02-17 04:00:00,27.0,19936.0,-1.4,0.0,25.6,0,1,0,1,0
9892,9892,2018-02-17 05:00:00,27.0,19936.0,-2.4,0.0,26.9,0,1,0,1,0
9893,9893,2018-02-17 06:00:00,24.0,19936.0,-4.0,0.0,32.2,0,1,0,1,0
9894,9894,2018-02-17 07:00:00,47.0,19936.0,-3.0,0.0,25.7,0,1,0,1,0
9895,9895,2018-02-17 08:00:00,165.0,19936.0,-1.5,0.0,16.7,0,1,0,1,0
9896,9896,2018-02-17 09:00:00,59.0,19936.0,-0.6,0.0,16.3,0,1,0,1,0
9897,9897,2018-02-17 10:00:00,362.0,19936.0,0.3,0.0,15.9,0,1,0,1,0
9898,9898,2018-02-17 11:00:00,335.0,19936.0,1.3,0.0,16.1,0,1,0,1,0
9899,9899,2018-02-17 12:00:00,140.0,19936.0,2.2,0.0,14.8,0,1,0,1,0
9900,9900,2018-02-17 13:00:00,161.0,19936.0,3.1,0.0,13.1,0,1,0,1,0
9901,9901,2018-02-17 14:00:00,333.0,19936.0,4.0,0.0,11.8,0,1,0,1,0
9902,9902,2018-02-17 15:00:00,376.0,19936.0,4.6,0.0,10.2,0,1,0,1,0
9903,9903,2018-02-17 16:00:00,70.0,19936.0,4.3,0.0,9.9,0,1,0,1,0
9904,9904,2018-02-17 17:00:00,169.0,19936.0,3.6,0.0,10.8,0,1,0,1,0
9905,9905,2018-02-17 18:00:00,126.0,19936.0,2.0,0.0,12.2,0,1,0,1,0
9906,9906,2018-02-17 19:00:00,289.0,19936.0,1.0,0.0,14.4,0,1,0,1,0
9907,9907,2018-02-17 20:00:00,480.0,19936.0,0.1,0.0,17.4,0,1,0,1,0
9908,9908,2018-02-17 21:00:00,195.0,19936.0,-0.5,0.0,19.9,0,1,0,1,0
9909,9909,2018-02-17 22:00:00,193.0,19936.0,-1.0,0.0,22.0,0,1,0,1,0
9910,9910,2018-02-17 23:00:00,215.0,19936.0,-1.1,0.0,21.1,0,1,0,1,0
9911,9911,2018-02-18 00:00:00,189.0,19936.0,-1.5,0.0,22.0,0,1,0,0,1
9912,9912,2018-02-18 01:00:00,309.0,19936.0,-1.7,0.0,22.0,0,1,0,0,1
9913,9913,2018-02-18 02:00:00,85.0,19936.0,-1.6,0.0,22.1,0,1,0,0,1
9914,9914,2018-02-18 03:00:00,80.0,19936.0,-1.9,0.0,25.3,0,1,0,0,1
9915,9915,2018-02-18 04:00:00,39.0,19936.0,-3.1,0.0,29.3,0,1,0,0,1
9916,9916,2018-02-18 05:00:00,114.0,19936.0,-4.4,0.0,37.9,0,1,0,0,1
9917,9917,2018-02-18 06:00:00,45.0,19936.0,-4.9,0.0,40.9,0,1,0,0,1
9918,9918,2018-02-18 07:00:00,28.0,19936.0,-5.7,0.0,44.0,0,1,0,0,1
9919,9919,2018-02-18 08:00:00,30.0,19936.0,-5.6,0.0,47.3,0,1,0,0,1
9920,9920,2018-02-18 09:00:00,161.0,19936.0,-1.9,0.0,31.7,0,1,0,0,1
9921,9921,2018-02-18 10:00:00,235.0,19936.0,0.9,0.0,26.9,0,1,0,0,1
9922,9922,2018-02-18 11:00:00,315.0,19936.0,3.3,0.0,16.4,0,1,0,0,1
9923,9923,2018-02-18 12:00:00,215.0,19936.0,4.7,0.0,12.7,0,1,0,0,1
9924,9924,2018-02-18 13:00:00,206.0,19936.0,6.4,0.0,11.4,0,1,0,0,1
9925,9925,2018-02-18 14:00:00,422.0,19936.0,7.6,0.0,11.7,0,1,0,0,1
9926,9926,2018-02-18 15:00:00,262.0,19936.0,7.4,0.0,13.0,0,1,0,0,1
9927,9927,2018-02-18 16:00:00,112.0,19936.0,7.3,0.0,14.5,0,1,0,0,1
9928,9928,2018-02-18 17:00:00,51.0,19936.0,6.5,0.0,16.2,0,1,0,0,1
9929,9929,2018-02-18 18:00:00,442.0,19936.0,5.3,0.0,17.3,0,1,0,0,1
