,ds,y,population,temp,rain,hum,week_weekday,week_weekend,kovo_Away,kovo_Home,kovo_No
7071,2017-10-22 16:00:00,467.0,19085.0,20.0,0.0,40.3,0,1,0,1,0
7072,2017-10-22 17:00:00,364.0,19085.0,18.6,0.0,44.1,0,1,0,1,0
7073,2017-10-22 18:00:00,195.0,19085.0,18.0,0.0,45.0,0,1,0,1,0
7074,2017-10-22 19:00:00,75.0,19085.0,17.4,0.0,44.2,0,1,0,1,0
7075,2017-10-22 20:00:00,125.0,19085.0,16.5,0.0,46.2,0,1,0,1,0
7076,2017-10-22 21:00:00,240.0,19085.0,15.7,0.0,48.1,0,1,0,1,0
7077,2017-10-22 22:00:00,244.0,19085.0,15.2,0.0,50.2,0,1,0,1,0
7078,2017-10-22 23:00:00,397.0,19085.0,14.9,0.0,51.3,0,1,0,1,0
7079,2017-10-23 00:00:00,128.0,19085.0,14.6,0.0,51.3,1,0,0,0,1
7080,2017-10-23 01:00:00,38.0,19085.0,13.9,0.0,54.6,1,0,0,0,1
7081,2017-10-23 02:00:00,13.0,19085.0,12.7,0.0,63.4,1,0,0,0,1
7082,2017-10-23 03:00:00,10.0,19085.0,12.3,0.0,58.1,1,0,0,0,1
7083,2017-10-23 04:00:00,10.0,19085.0,8.6,0.0,78.6,1,0,0,0,1
7084,2017-10-23 05:00:00,25.0,19085.0,7.0,0.0,87.4,1,0,0,0,1
7085,2017-10-23 06:00:00,12.0,19085.0,5.9,0.0,90.0,1,0,0,0,1
7086,2017-10-23 07:00:00,55.0,19085.0,5.0,0.0,91.7,1,0,0,0,1
7087,2017-10-23 08:00:00,400.0,19085.0,6.3,0.0,93.8,1,0,0,0,1
7088,2017-10-23 09:00:00,488.0,19085.0,11.8,0.0,71.3,1,0,0,0,1
7089,2017-10-23 10:00:00,561.0,19085.0,15.7,0.0,49.2,1,0,0,0,1
7090,2017-10-23 11:00:00,208.0,19085.0,16.8,0.0,37.5,1,0,0,0,1
7091,2017-10-23 12:00:00,164.0,19085.0,17.9,0.0,36.6,1,0,0,0,1
7092,2017-10-23 13:00:00,519.0,19085.0,18.0,0.0,35.0,1,0,0,0,1
7093,2017-10-23 14:00:00,536.0,19085.0,18.1,0.0,35.5,1,0,0,0,1
7094,2017-10-23 15:00:00,229.0,19085.0,18.2,0.0,34.9,1,0,0,0,1
7095,2017-10-23 16:00:00,242.0,19085.0,17.3,0.0,38.0,1,0,0,0,1
7096,2017-10-23 17:00:00,78.0,19085.0,15.4,0.0,49.5,1,0,0,0,1
7097,2017-10-23 18:00:00,227.0,19085.0,11.2,0.0,68.1,1,0,0,0,1
7098,2017-10-23 19:00:00,110.0,19085.0,9.5,0.0,76.4,1,0,0,0,1
7099,2017-10-23 20:00:00,250.0,19085.0,8.0,0.0,82.7,1,0,0,0,1
7100,2017-10-23 21:00:00,72.0,19085.0,7.9,0.0,84.1,1,0,0,0,1
7101,2017-10-23 22:00:00,170.0,19085.0,6.9,0.0,88.0,1,0,0,0,1
7102,2017-10-23 23:00:00,582.0,19085.0,7.7,0.0,87.0,1,0,0,0,1
7103,2017-10-24 00:00:00,483.0,19085.0,7.3,0.0,87.2,1,0,0,0,1
7104,2017-10-24 01:00:00,93.0,19085.0,7.0,0.0,89.8,1,0,0,0,1
7105,2017-10-24 02:00:00,78.0,19085.0,6.4,0.0,90.8,1,0,0,0,1
7106,2017-10-24 03:00:00,28.0,19085.0,6.5,0.0,91.9,1,0,0,0,1
7107,2017-10-24 04:00:00,16.0,19085.0,6.9,0.0,93.7,1,0,0,0,1
7108,2017-10-24 05:00:00,123.0,19085.0,7.4,0.0,93.3,1,0,0,0,1
7109,2017-10-24 06:00:00,151.0,19085.0,7.6,0.0,91.4,1,0,0,0,1
7110,2017-10-24 07:00:00,20.0,19085.0,7.6,0.0,91.9,1,0,0,0,1
7111,2017-10-24 08:00:00,204.0,19085.0,8.2,0.0,89.5,1,0,0,0,1
7112,2017-10-24 09:00:00,215.0,19085.0,10.9,0.0,75.6,1,0,0,0,1
7113,2017-10-24 10:00:00,288.0,19085.0,13.0,0.0,59.2,1,0,0,0,1
7114,2017-10-24 11:00:00,195.0,19085.0,14.7,0.0,50.6,1,0,0,0,1
7115,2017-10-24 12:00:00,152.0,19085.0,15.2,0.0,52.1,1,0,0,0,1
7116,2017-10-24 13:00:00,374.0,19085.0,15.7,0.0,54.0,1,0,0,0,1
7117,2017-10-24 14:00:00,580.0,19085.0,15.6,0.0,57.5,1,0,0,0,1
7118,2017-10-24 15:00:00,205.0,19085.0,16.2,0.0,52.1,1,0,0,0,1
7119,2017-10-24 16:00:00,349.0,19085.0,16.0,0.0,52.7,1,0,0,0,1
7120,2017-10-24 17:00:00,311.0,19085.0,14.5,0.0,61.8,1,0,0,0,1
7121,2017-10-24 18:00:00,71.0,19085.0,11.4,0.0,78.1,1,0,0,0,1
7122,2017-10-24 19:00:00,283.0,19085.0,9.4,0.0,86.6,1,0,0,0,1
7123,2017-10-24 20:00:00,318.0,19085.0,8.0,0.0,90.1,1,0,0,0,1
7124,2017-10-24 21:00:00,298.0,19085.0,6.9,0.0,92.2,1,0,0,0,1
7125,2017-10-24 22:00:00,303.0,19085.0,6.4,0.0,93.4,1,0,0,0,1
7126,2017-10-24 23:00:00,233.0,19085.0,5.6,0.0,94.7,1,0,0,0,1
7127,2017-10-25 00:00:00,446.0,19085.0,4.9,0.0,95.7,1,0,0,0,1
7128,2017-10-25 01:00:00,102.0,19085.0,4.5,0.0,96.2,1,0,0,0,1
7129,2017-10-25 02:00:00,18.0,19085.0,3.5,0.0,96.0,1,0,0,0,1
7130,2017-10-25 03:00:00,127.0,19085.0,3.4,0.0,96.4,1,0,0,0,1
7131,2017-10-25 04:00:00,14.0,19085.0,2.9,0.0,96.8,1,0,0,0,1
7132,2017-10-25 05:00:00,94.0,19085.0,2.9,0.0,97.2,1,0,0,0,1
7133,2017-10-25 06:00:00,15.0,19085.0,3.1,0.0,97.7,1,0,0,0,1
7134,2017-10-25 07:00:00,20.0,19085.0,2.8,0.0,97.9,1,0,0,0,1
7135,2017-10-25 08:00:00,248.0,19085.0,3.7,0.0,98.2,1,0,0,0,1
7136,2017-10-25 09:00:00,253.0,19085.0,7.9,0.0,98.7,1,0,0,0,1
7137,2017-10-25 10:00:00,285.0,19085.0,13.9,0.0,73.0,1,0,0,0,1
7138,2017-10-25 11:00:00,376.0,19085.0,17.2,0.0,45.8,1,0,0,0,1
7139,2017-10-25 12:00:00,435.0,19085.0,18.9,0.0,39.4,1,0,0,0,1
7140,2017-10-25 13:00:00,453.0,19085.0,19.3,0.0,37.6,1,0,0,0,1
7141,2017-10-25 14:00:00,409.0,19085.0,19.9,0.0,36.4,1,0,0,0,1
7142,2017-10-25 15:00:00,273.0,19085.0,19.6,0.0,37.9,1,0,0,0,1
7143,2017-10-25 16:00:00,160.0,19085.0,18.8,0.0,40.6,1,0,0,0,1
7144,2017-10-25 17:00:00,186.0,19085.0,17.7,0.0,42.0,1,0,0,0,1
7145,2017-10-25 18:00:00,143.0,19085.0,12.8,0.0,64.4,1,0,0,0,1
7146,2017-10-25 19:00:00,118.0,19085.0,10.5,0.0,75.5,1,0,0,0,1
7147,2017-10-25 20:00:00,284.0,19085.0,8.6,0.0,83.5,1,0,0,0,1
7148,2017-10-25 21:00:00,239.0,19085.0,7.8,0.0,87.2,1,0,0,0,1
7149,2017-10-25 22:00:00,115.0,19085.0,6.8,0.0,89.8,1,0,0,0,1
7150,2017-10-25 23:00:00,362.0,19085.0,5.8,0.0,91.3,1,0,0,0,1
7151,2017-10-26 00:00:00,479.0,19085.0,5.0,0.0,93.2,1,0,0,0,1
7152,2017-10-26 01:00:00,163.0,19085.0,4.0,0.0,94.4,1,0,0,0,1
7153,2017-10-26 02:00:00,54.0,19085.0,3.8,0.0,95.3,1,0,0,0,1
7154,2017-10-26 03:00:00,49.0,19085.0,3.6,0.0,96.0,1,0,0,0,1
7155,2017-10-26 04:00:00,13.0,19085.0,2.7,0.0,96.0,1,0,0,0,1
7156,2017-10-26 05:00:00,122.0,19085.0,2.4,0.0,96.3,1,0,0,0,1
7157,2017-10-26 06:00:00,285.0,19085.0,2.6,0.0,96.6,1,0,0,0,1
7158,2017-10-26 07:00:00,201.0,19085.0,3.9,0.0,96.9,1,0,0,0,1
7159,2017-10-26 08:00:00,162.0,19085.0,5.2,0.0,97.1,1,0,0,0,1
7160,2017-10-26 09:00:00,360.0,19085.0,8.0,0.0,88.1,1,0,0,0,1
7161,2017-10-26 10:00:00,362.0,19085.0,10.7,0.0,75.0,1,0,0,0,1
7162,2017-10-26 11:00:00,173.0,19085.0,13.5,0.0,63.7,1,0,0,0,1
7163,2017-10-26 12:00:00,101.0,19085.0,17.6,0.0,45.3,1,0,0,0,1
7164,2017-10-26 13:00:00,381.0,19085.0,17.4,0.0,44.5,1,0,0,0,1
7165,2017-10-26 14:00:00,391.0,19085.0,19.6,0.0,31.6,1,0,0,0,1
7166,2017-10-26 15:00:00,222.0,19085.0,18.8,0.0,44.4,1,0,0,0,1
7167,2017-10-26 16:00:00,282.0,19085.0,18.4,0.0,43.5,1,0,0,0,1
7168,2017-10-26 17:00:00,267.0,19085.0,16.6,0.0,57.6,1,0,0,0,1
7169,2017-10-26 18:00:00,213.0,19085.0,14.4,0.0,67.2,1,0,0,0,1
7170,2017-10-26 19:00:00,339.0,19085.0,13.0,0.0,77.0,1,0,0,0,1
7171,2017-10-26 20:00:00,506.0,19085.0,12.1,0.0,80.6,1,0,0,0,1
7172,2017-10-26 21:00:00,359.0,19085.0,10.9,0.0,84.2,1,0,0,0,1
7173,2017-10-26 22:00:00,305.0,19085.0,10.3,0.0,86.9,1,0,0,0,1
7174,2017-10-26 23:00:00,220.0,19085.0,10.3,0.0,87.6,1,0,0,0,1
7175,2017-10-27 00:00:00,165.0,19085.0,9.8,0.0,89.0,1,0,0,0,1
7176,2017-10-27 01:00:00,112.0,19085.0,9.4,0.0,90.9,1,0,0,0,1
7177,2017-10-27 02:00:00,26.0,19085.0,9.6,0.0,91.1,1,0,0,0,1
7178,2017-10-27 03:00:00,14.0,19085.0,9.3,0.0,91.3,1,0,0,0,1
7179,2017-10-27 04:00:00,12.0,19085.0,8.6,0.0,93.2,1,0,0,0,1
7180,2017-10-27 05:00:00,28.0,19085.0,7.7,0.0,94.6,1,0,0,0,1
7181,2017-10-27 06:00:00,23.0,19085.0,7.1,0.0,96.1,1,0,0,0,1
7182,2017-10-27 07:00:00,50.0,19085.0,7.5,0.0,96.8,1,0,0,0,1
7183,2017-10-27 08:00:00,235.0,19085.0,8.9,0.0,94.9,1,0,0,0,1
7184,2017-10-27 09:00:00,567.0,19085.0,11.1,0.0,86.8,1,0,0,0,1
7185,2017-10-27 10:00:00,333.0,19085.0,15.4,0.0,66.8,1,0,0,0,1
7186,2017-10-27 11:00:00,149.0,19085.0,17.4,0.0,49.5,1,0,0,0,1
7187,2017-10-27 12:00:00,165.0,19085.0,19.4,0.0,42.5,1,0,0,0,1
7188,2017-10-27 13:00:00,481.0,19085.0,20.0,0.0,43.4,1,0,0,0,1
7189,2017-10-27 14:00:00,574.0,19085.0,20.0,0.0,42.1,1,0,0,0,1
7190,2017-10-27 15:00:00,535.0,19085.0,20.3,0.0,41.4,1,0,0,0,1
7191,2017-10-27 16:00:00,388.0,19085.0,20.1,0.0,41.4,1,0,0,0,1
7192,2017-10-27 17:00:00,146.0,19085.0,17.3,0.0,57.5,1,0,0,0,1
7193,2017-10-27 18:00:00,211.0,19085.0,14.4,0.0,72.3,1,0,0,0,1
7194,2017-10-27 19:00:00,69.0,19085.0,13.7,0.0,78.1,1,0,0,0,1
7195,2017-10-27 20:00:00,169.0,19085.0,12.1,0.0,82.4,1,0,0,0,1
7196,2017-10-27 21:00:00,99.0,19085.0,11.2,0.0,87.5,1,0,0,0,1
7197,2017-10-27 22:00:00,381.0,19085.0,10.7,0.0,89.0,1,0,0,0,1
7198,2017-10-27 23:00:00,66.0,19085.0,10.0,0.0,90.2,1,0,0,0,1
7199,2017-10-28 00:00:00,147.0,19085.0,9.1,0.0,92.9,0,1,0,0,1
7200,2017-10-28 01:00:00,278.0,19085.0,8.2,0.0,95.7,0,1,0,0,1
7201,2017-10-28 02:00:00,62.0,19085.0,7.6,0.0,96.9,0,1,0,0,1
7202,2017-10-28 03:00:00,40.0,19085.0,6.7,0.0,96.8,0,1,0,0,1
7203,2017-10-28 04:00:00,20.0,19085.0,6.6,0.0,96.9,0,1,0,0,1
7204,2017-10-28 05:00:00,18.0,19085.0,6.2,0.0,96.9,0,1,0,0,1
7205,2017-10-28 06:00:00,15.0,19085.0,6.1,0.0,97.3,0,1,0,0,1
7206,2017-10-28 07:00:00,47.0,19085.0,7.3,0.0,97.6,0,1,0,0,1
7207,2017-10-28 08:00:00,58.0,19085.0,8.9,0.0,97.6,0,1,0,0,1
7208,2017-10-28 09:00:00,374.0,19085.0,11.2,0.0,87.6,0,1,0,0,1
7209,2017-10-28 10:00:00,399.0,19085.0,16.0,0.0,72.0,0,1,0,0,1
7210,2017-10-28 11:00:00,185.0,19085.0,19.5,0.0,56.9,0,1,0,0,1
7211,2017-10-28 12:00:00,377.0,19085.0,20.7,0.0,52.5,0,1,0,0,1
7212,2017-10-28 13:00:00,287.0,19085.0,20.1,0.0,54.5,0,1,0,0,1
7213,2017-10-28 14:00:00,453.0,19085.0,20.4,0.0,53.6,0,1,0,0,1
7214,2017-10-28 15:00:00,256.0,19085.0,20.8,0.0,51.9,0,1,0,0,1
7215,2017-10-28 16:00:00,171.0,19085.0,20.4,0.0,55.9,0,1,0,0,1
7216,2017-10-28 17:00:00,49.0,19085.0,18.7,0.0,67.2,0,1,0,0,1
7217,2017-10-28 18:00:00,46.0,19085.0,17.4,0.0,75.9,0,1,0,0,1
7218,2017-10-28 19:00:00,72.0,19085.0,16.3,0.0,76.9,0,1,0,0,1
7219,2017-10-28 20:00:00,213.0,19085.0,15.3,0.0,82.0,0,1,0,0,1
7220,2017-10-28 21:00:00,224.0,19085.0,14.2,0.0,85.0,0,1,0,0,1
7221,2017-10-28 22:00:00,275.0,19085.0,13.6,0.0,86.8,0,1,0,0,1
7222,2017-10-28 23:00:00,468.0,19085.0,13.1,0.0,89.2,0,1,0,0,1
7223,2017-10-29 00:00:00,275.0,19085.0,12.6,0.0,90.6,0,1,1,0,0
7224,2017-10-29 01:00:00,65.0,19085.0,12.2,0.0,94.9,0,1,1,0,0
7225,2017-10-29 02:00:00,57.0,19085.0,10.6,0.0,96.4,0,1,1,0,0
7226,2017-10-29 03:00:00,161.0,19085.0,10.1,0.0,97.4,0,1,1,0,0
7227,2017-10-29 04:00:00,54.0,19085.0,10.2,0.0,98.2,0,1,1,0,0
7228,2017-10-29 05:00:00,50.0,19085.0,9.7,0.0,98.2,0,1,1,0,0
7229,2017-10-29 06:00:00,30.0,19085.0,9.3,0.0,98.6,0,1,1,0,0
7230,2017-10-29 07:00:00,15.0,19085.0,8.6,0.0,98.8,0,1,1,0,0
7231,2017-10-29 08:00:00,107.0,19085.0,9.2,0.0,99.1,0,1,1,0,0
7232,2017-10-29 09:00:00,51.0,19085.0,11.7,0.0,99.5,0,1,1,0,0
7233,2017-10-29 10:00:00,132.0,19085.0,18.4,0.0,48.5,0,1,1,0,0
7234,2017-10-29 11:00:00,296.0,19085.0,18.6,0.0,45.9,0,1,1,0,0
7235,2017-10-29 12:00:00,351.0,19085.0,18.4,0.0,49.1,0,1,1,0,0
7236,2017-10-29 13:00:00,281.0,19085.0,17.8,0.0,53.4,0,1,1,0,0
7237,2017-10-29 14:00:00,208.0,19085.0,17.2,0.0,51.0,0,1,1,0,0
7238,2017-10-29 15:00:00,241.0,19085.0,17.0,0.0,41.4,0,1,1,0,0
7239,2017-10-29 16:00:00,443.0,19085.0,17.3,0.0,38.6,0,1,1,0,0
7240,2017-10-29 17:00:00,404.0,19085.0,15.7,0.0,38.2,0,1,1,0,0
7241,2017-10-29 18:00:00,195.0,19085.0,13.2,0.0,34.4,0,1,1,0,0
7242,2017-10-29 19:00:00,171.0,19085.0,11.6,0.0,40.1,0,1,1,0,0
7243,2017-10-29 20:00:00,141.0,19085.0,10.4,0.0,43.3,0,1,1,0,0
7244,2017-10-29 21:00:00,260.0,19085.0,9.6,0.0,41.6,0,1,1,0,0
7245,2017-10-29 22:00:00,415.0,19085.0,8.7,0.0,45.3,0,1,1,0,0
7246,2017-10-29 23:00:00,263.0,19085.0,8.4,0.0,41.5,0,1,1,0,0
7247,2017-10-30 00:00:00,172.0,19085.0,7.7,0.0,37.5,1,0,0,0,1
7248,2017-10-30 01:00:00,227.0,19085.0,7.2,0.0,37.2,1,0,0,0,1
7249,2017-10-30 02:00:00,202.0,19085.0,5.7,0.0,45.4,1,0,0,0,1
7250,2017-10-30 03:00:00,77.0,19085.0,3.2,0.0,59.2,1,0,0,0,1
7251,2017-10-30 04:00:00,50.0,19085.0,2.4,0.0,64.3,1,0,0,0,1
7252,2017-10-30 05:00:00,17.0,19085.0,0.2,0.0,75.4,1,0,0,0,1
7253,2017-10-30 06:00:00,15.0,19085.0,-0.5,0.0,80.4,1,0,0,0,1
7254,2017-10-30 07:00:00,138.0,19085.0,-1.5,0.0,83.9,1,0,0,0,1
7255,2017-10-30 08:00:00,302.0,19085.0,-0.1,0.0,82.6,1,0,0,0,1
7256,2017-10-30 09:00:00,368.0,19085.0,6.4,0.0,56.6,1,0,0,0,1
7257,2017-10-30 10:00:00,227.0,19085.0,9.6,0.0,30.0,1,0,0,0,1
7258,2017-10-30 11:00:00,344.0,19085.0,10.9,0.0,26.6,1,0,0,0,1
7259,2017-10-30 12:00:00,167.0,19085.0,12.1,0.0,24.0,1,0,0,0,1
7260,2017-10-30 13:00:00,229.0,19085.0,13.1,0.0,21.4,1,0,0,0,1
7261,2017-10-30 14:00:00,402.0,19085.0,13.7,0.0,20.5,1,0,0,0,1
7262,2017-10-30 15:00:00,141.0,19085.0,13.7,0.0,18.0,1,0,0,0,1
7263,2017-10-30 16:00:00,129.0,19085.0,13.2,0.0,18.4,1,0,0,0,1
7264,2017-10-30 17:00:00,215.0,19085.0,11.9,0.0,19.8,1,0,0,0,1
7265,2017-10-30 18:00:00,274.0,19085.0,8.5,0.0,35.0,1,0,0,0,1
7266,2017-10-30 19:00:00,166.0,19085.0,5.3,0.0,51.8,1,0,0,0,1
7267,2017-10-30 20:00:00,220.0,19085.0,3.5,0.0,60.5,1,0,0,0,1
7268,2017-10-30 21:00:00,335.0,19085.0,2.1,0.0,71.0,1,0,0,0,1
7269,2017-10-30 22:00:00,479.0,19085.0,1.3,0.0,74.2,1,0,0,0,1
7270,2017-10-30 23:00:00,529.0,19085.0,0.2,0.0,79.1,1,0,0,0,1
7271,2017-10-31 00:00:00,292.0,19085.0,-0.7,0.0,81.9,1,0,0,0,1
7272,2017-10-31 01:00:00,108.0,19085.0,-1.2,0.0,84.2,1,0,0,0,1
7273,2017-10-31 02:00:00,100.0,19085.0,-1.9,0.0,86.4,1,0,0,0,1
7274,2017-10-31 03:00:00,27.0,19085.0,-2.1,0.0,87.4,1,0,0,0,1
7275,2017-10-31 04:00:00,12.0,19085.0,-2.5,0.0,87.8,1,0,0,0,1
7276,2017-10-31 05:00:00,12.0,19085.0,-2.8,0.0,88.3,1,0,0,0,1
7277,2017-10-31 06:00:00,35.0,19085.0,-3.0,0.0,88.7,1,0,0,0,1
7278,2017-10-31 07:00:00,170.0,19085.0,-3.4,0.0,88.5,1,0,0,0,1
7279,2017-10-31 08:00:00,252.0,19085.0,-2.1,0.0,89.1,1,0,0,0,1
7280,2017-10-31 09:00:00,252.0,19085.0,2.5,0.0,79.3,1,0,0,0,1
7281,2017-10-31 10:00:00,205.0,19085.0,9.8,0.0,46.4,1,0,0,0,1
7282,2017-10-31 11:00:00,98.0,19085.0,14.4,0.0,28.4,1,0,0,0,1
7283,2017-10-31 12:00:00,365.0,19085.0,15.8,0.0,21.9,1,0,0,0,1
7284,2017-10-31 13:00:00,234.0,19085.0,16.3,0.0,18.9,1,0,0,0,1
7285,2017-10-31 14:00:00,255.0,19085.0,17.7,0.0,17.2,1,0,0,0,1
7286,2017-10-31 15:00:00,255.0,19085.0,17.9,0.0,17.7,1,0,0,0,1
7287,2017-10-31 16:00:00,264.0,19085.0,17.3,0.0,22.1,1,0,0,0,1
7288,2017-10-31 17:00:00,110.0,19085.0,15.6,0.0,24.7,1,0,0,0,1
7289,2017-10-31 18:00:00,350.0,19085.0,9.9,0.0,45.4,1,0,0,0,1
7290,2017-10-31 19:00:00,415.0,19085.0,6.6,0.0,60.0,1,0,0,0,1
7291,2017-10-31 20:00:00,357.0,19085.0,4.2,0.0,73.9,1,0,0,0,1
7292,2017-10-31 21:00:00,331.0,19085.0,3.0,0.0,77.8,1,0,0,0,1
7293,2017-10-31 22:00:00,214.0,19085.0,2.3,0.0,80.4,1,0,0,0,1
7294,2017-10-31 23:00:00,188.0,19085.0,2.4,0.0,82.0,1,0,0,0,1
7295,2017-11-01 00:00:00,126.0,19355.0,2.4,0.0,83.5,1,0,1,0,0
7296,2017-11-01 01:00:00,83.0,19355.0,1.9,0.0,84.5,1,0,1,0,0
7297,2017-11-01 02:00:00,261.0,19355.0,2.0,0.0,85.0,1,0,1,0,0
7298,2017-11-01 03:00:00,106.0,19355.0,1.6,0.0,86.0,1,0,1,0,0
7299,2017-11-01 04:00:00,84.0,19355.0,1.0,0.0,88.8,1,0,1,0,0
7300,2017-11-01 05:00:00,12.0,19355.0,0.6,0.0,89.6,1,0,1,0,0
7301,2017-11-01 06:00:00,68.0,19355.0,0.5,0.0,91.0,1,0,1,0,0
7302,2017-11-01 07:00:00,71.0,19355.0,0.8,0.0,91.0,1,0,1,0,0
7303,2017-11-01 08:00:00,383.0,19355.0,2.3,0.0,89.6,1,0,1,0,0
7304,2017-11-01 09:00:00,217.0,19355.0,7.7,0.0,68.1,1,0,1,0,0
7305,2017-11-01 10:00:00,208.0,19355.0,12.9,0.0,49.5,1,0,1,0,0
7306,2017-11-01 11:00:00,395.0,19355.0,16.4,0.0,42.5,1,0,1,0,0
7307,2017-11-01 12:00:00,372.0,19355.0,17.1,0.0,46.5,1,0,1,0,0
7308,2017-11-01 13:00:00,425.0,19355.0,18.3,0.0,41.4,1,0,1,0,0
7309,2017-11-01 14:00:00,410.0,19355.0,19.3,0.0,38.4,1,0,1,0,0
7310,2017-11-01 15:00:00,111.0,19355.0,19.0,0.0,40.0,1,0,1,0,0
7311,2017-11-01 16:00:00,106.0,19355.0,18.1,0.0,42.4,1,0,1,0,0
7312,2017-11-01 17:00:00,334.0,19355.0,16.7,0.0,46.9,1,0,1,0,0
7313,2017-11-01 18:00:00,363.0,19355.0,14.3,0.0,54.6,1,0,1,0,0
7314,2017-11-01 19:00:00,48.0,19355.0,12.2,0.0,65.7,1,0,1,0,0
7315,2017-11-01 20:00:00,166.0,19355.0,10.6,0.0,74.9,1,0,1,0,0
7316,2017-11-01 21:00:00,238.0,19355.0,9.7,0.0,78.9,1,0,1,0,0
7317,2017-11-01 22:00:00,258.0,19355.0,9.4,0.0,81.1,1,0,1,0,0
7318,2017-11-01 23:00:00,111.0,19355.0,9.2,0.0,82.4,1,0,1,0,0
7319,2017-11-02 00:00:00,233.0,19355.0,8.2,0.0,86.7,1,0,0,0,1
7320,2017-11-02 01:00:00,431.0,19355.0,7.0,0.0,89.1,1,0,0,0,1
7321,2017-11-02 02:00:00,221.0,19355.0,6.1,0.0,91.4,1,0,0,0,1
7322,2017-11-02 03:00:00,44.0,19355.0,5.5,0.0,92.8,1,0,0,0,1
7323,2017-11-02 04:00:00,42.0,19355.0,5.4,0.0,94.0,1,0,0,0,1
7324,2017-11-02 05:00:00,35.0,19355.0,4.7,0.0,94.7,1,0,0,0,1
7325,2017-11-02 06:00:00,12.0,19355.0,5.3,0.0,95.4,1,0,0,0,1
7326,2017-11-02 07:00:00,38.0,19355.0,5.3,0.0,95.5,1,0,0,0,1
7327,2017-11-02 08:00:00,354.0,19355.0,6.3,0.0,95.0,1,0,0,0,1
7328,2017-11-02 09:00:00,325.0,19355.0,9.1,0.0,87.3,1,0,0,0,1
7329,2017-11-02 10:00:00,106.0,19355.0,13.5,0.0,68.7,1,0,0,0,1
7330,2017-11-02 11:00:00,223.0,19355.0,18.2,0.0,52.8,1,0,0,0,1
7331,2017-11-02 12:00:00,470.0,19355.0,19.2,0.0,47.6,1,0,0,0,1
7332,2017-11-02 13:00:00,272.0,19355.0,20.1,0.0,43.8,1,0,0,0,1
7333,2017-11-02 14:00:00,321.0,19355.0,20.9,0.0,40.7,1,0,0,0,1
7334,2017-11-02 15:00:00,118.0,19355.0,21.4,0.0,38.6,1,0,0,0,1
7335,2017-11-02 16:00:00,114.0,19355.0,20.3,0.0,39.8,1,0,0,0,1
7336,2017-11-02 17:00:00,176.0,19355.0,18.6,0.0,48.5,1,0,0,0,1
7337,2017-11-02 18:00:00,145.0,19355.0,17.3,0.0,54.8,1,0,0,0,1
7338,2017-11-02 19:00:00,150.0,19355.0,16.5,0.0,56.5,1,0,0,0,1
7339,2017-11-02 20:00:00,461.0,19355.0,12.0,0.0,74.3,1,0,0,0,1
7340,2017-11-02 21:00:00,370.0,19355.0,10.3,0.0,82.2,1,0,0,0,1
7341,2017-11-02 22:00:00,338.0,19355.0,8.8,0.0,86.8,1,0,0,0,1
7342,2017-11-02 23:00:00,275.0,19355.0,8.0,0.0,89.2,1,0,0,0,1
7343,2017-11-03 00:00:00,263.0,19355.0,7.0,0.0,90.4,1,0,0,0,1
7344,2017-11-03 01:00:00,197.0,19355.0,6.6,0.0,92.7,1,0,0,0,1
7345,2017-11-03 02:00:00,105.0,19355.0,6.1,0.0,94.4,1,0,0,0,1
7346,2017-11-03 03:00:00,113.0,19355.0,5.5,0.0,94.8,1,0,0,0,1
7347,2017-11-03 04:00:00,13.0,19355.0,4.9,0.0,95.2,1,0,0,0,1
7348,2017-11-03 05:00:00,13.0,19355.0,4.6,0.0,95.9,1,0,0,0,1
7349,2017-11-03 06:00:00,14.0,19355.0,4.8,0.0,96.8,1,0,0,0,1
7350,2017-11-03 07:00:00,61.0,19355.0,4.6,0.0,97.1,1,0,0,0,1
7351,2017-11-03 08:00:00,266.0,19355.0,5.6,0.0,98.1,1,0,0,0,1
7352,2017-11-03 09:00:00,465.0,19355.0,8.9,0.0,98.0,1,0,0,0,1
7353,2017-11-03 10:00:00,300.0,19355.0,13.8,0.0,70.4,1,0,0,0,1
7354,2017-11-03 11:00:00,230.0,19355.0,17.4,0.0,56.7,1,0,0,0,1
7355,2017-11-03 12:00:00,433.0,19355.0,20.2,0.0,47.7,1,0,0,0,1
7356,2017-11-03 13:00:00,544.0,19355.0,18.3,0.0,52.0,1,0,0,0,1
7357,2017-11-03 14:00:00,279.0,19355.0,16.8,0.0,64.0,1,0,0,0,1
7358,2017-11-03 15:00:00,192.0,19355.0,16.6,0.0,58.8,1,0,0,0,1
7359,2017-11-03 16:00:00,142.0,19355.0,17.1,0.0,55.0,1,0,0,0,1
7360,2017-11-03 17:00:00,103.0,19355.0,15.3,0.0,58.6,1,0,0,0,1
7361,2017-11-03 18:00:00,274.0,19355.0,14.4,0.0,56.1,1,0,0,0,1
7362,2017-11-03 19:00:00,94.0,19355.0,11.9,0.0,61.5,1,0,0,0,1
7363,2017-11-03 20:00:00,230.0,19355.0,11.0,0.0,58.1,1,0,0,0,1
7364,2017-11-03 21:00:00,171.0,19355.0,10.5,0.0,50.6,1,0,0,0,1
7365,2017-11-03 22:00:00,246.0,19355.0,9.4,0.0,46.9,1,0,0,0,1
7366,2017-11-03 23:00:00,230.0,19355.0,8.6,0.0,49.7,1,0,0,0,1
