,index,population,temp,rain,hum,week_weekday,holiday,feel,warning,y,ds
6509,2017-09-29 06:00:00,18961.0,8.4,0.0,85.1,1,0,19.8,not,63.0,2017-09-29 06:00:00
6510,2017-09-29 07:00:00,18961.0,8.1,0.0,87.6,1,0,19.8,not,140.0,2017-09-29 07:00:00
6511,2017-09-29 08:00:00,18961.0,11.5,0.0,83.2,1,0,19.8,not,610.0,2017-09-29 08:00:00
6512,2017-09-29 09:00:00,18961.0,16.6,0.0,41.9,1,0,19.8,not,619.0,2017-09-29 09:00:00
6513,2017-09-29 10:00:00,18961.0,18.8,0.0,31.9,1,0,19.8,not,243.0,2017-09-29 10:00:00
6514,2017-09-29 11:00:00,18961.0,19.5,0.0,29.1,1,0,19.8,not,209.0,2017-09-29 11:00:00
6515,2017-09-29 12:00:00,18961.0,19.7,0.0,27.9,1,0,19.8,not,97.0,2017-09-29 12:00:00
6516,2017-09-29 13:00:00,18961.0,20.5,0.0,26.3,1,0,19.8,not,117.0,2017-09-29 13:00:00
6517,2017-09-29 14:00:00,18961.0,21.1,0.0,25.3,1,0,19.8,not,136.0,2017-09-29 14:00:00
6518,2017-09-29 15:00:00,18961.0,20.5,0.0,27.8,1,0,19.8,not,151.0,2017-09-29 15:00:00
6519,2017-09-29 16:00:00,18961.0,20.6,0.0,29.5,1,0,19.8,not,191.0,2017-09-29 16:00:00
6520,2017-09-29 17:00:00,18961.0,19.6,0.0,35.3,1,0,19.8,not,127.0,2017-09-29 17:00:00
6521,2017-09-29 18:00:00,18961.0,15.8,0.0,59.5,1,0,19.8,not,109.0,2017-09-29 18:00:00
6522,2017-09-29 19:00:00,18961.0,13.1,0.0,75.7,1,0,19.8,not,312.0,2017-09-29 19:00:00
6523,2017-09-29 20:00:00,18961.0,12.1,0.0,79.1,1,0,19.8,not,133.0,2017-09-29 20:00:00
6524,2017-09-29 21:00:00,18961.0,11.2,0.0,83.4,1,0,19.8,not,282.0,2017-09-29 21:00:00
6525,2017-09-29 22:00:00,18961.0,10.0,0.0,86.5,1,0,19.8,not,285.0,2017-09-29 22:00:00
6526,2017-09-29 23:00:00,18961.0,9.3,0.0,88.2,1,0,19.8,not,632.0,2017-09-29 23:00:00
6527,2017-09-30 00:00:00,18961.0,8.7,0.0,89.9,0,0,25.4,not,390.0,2017-09-30 00:00:00
6528,2017-09-30 01:00:00,18961.0,7.5,0.0,91.5,0,0,25.4,not,153.0,2017-09-30 01:00:00
6529,2017-09-30 02:00:00,18961.0,6.9,0.0,93.9,0,0,25.4,not,48.0,2017-09-30 02:00:00
6530,2017-09-30 03:00:00,18961.0,6.2,0.0,94.9,0,0,25.4,not,95.0,2017-09-30 03:00:00
6531,2017-09-30 04:00:00,18961.0,5.8,0.0,95.5,0,0,25.4,not,21.0,2017-09-30 04:00:00
6532,2017-09-30 05:00:00,18961.0,5.5,0.0,95.8,0,0,25.4,not,16.0,2017-09-30 05:00:00
6533,2017-09-30 06:00:00,18961.0,4.8,0.0,95.5,0,0,25.4,not,15.0,2017-09-30 06:00:00
6534,2017-09-30 07:00:00,18961.0,4.7,0.0,96.0,0,0,25.4,not,66.0,2017-09-30 07:00:00
6535,2017-09-30 08:00:00,18961.0,7.1,0.0,96.7,0,0,25.4,not,264.0,2017-09-30 08:00:00
6536,2017-09-30 09:00:00,18961.0,12.7,0.0,71.2,0,0,25.4,not,238.0,2017-09-30 09:00:00
6537,2017-09-30 10:00:00,18961.0,16.9,0.0,50.6,0,0,25.4,not,237.0,2017-09-30 10:00:00
6538,2017-09-30 11:00:00,18961.0,20.8,0.0,37.7,0,0,25.4,not,234.0,2017-09-30 11:00:00
6539,2017-09-30 12:00:00,18961.0,23.4,0.0,38.7,0,0,25.4,not,85.0,2017-09-30 12:00:00
6540,2017-09-30 13:00:00,18961.0,24.1,0.0,41.2,0,0,25.4,not,202.0,2017-09-30 13:00:00
6541,2017-09-30 14:00:00,18961.0,25.2,0.0,35.9,0,0,25.4,not,373.0,2017-09-30 14:00:00
6542,2017-09-30 15:00:00,18961.0,25.7,0.0,33.5,0,0,25.4,not,439.0,2017-09-30 15:00:00
6543,2017-09-30 16:00:00,18961.0,25.4,0.0,33.5,0,0,25.4,not,313.0,2017-09-30 16:00:00
6544,2017-09-30 17:00:00,18961.0,23.9,0.0,46.1,0,0,25.4,not,205.0,2017-09-30 17:00:00
6545,2017-09-30 18:00:00,18961.0,19.1,0.0,67.0,0,0,25.4,not,92.0,2017-09-30 18:00:00
6546,2017-09-30 19:00:00,18961.0,15.5,0.0,82.8,0,0,25.4,not,249.0,2017-09-30 19:00:00
6547,2017-09-30 20:00:00,18961.0,13.9,0.0,87.9,0,0,25.4,not,107.0,2017-09-30 20:00:00
6548,2017-09-30 21:00:00,18961.0,12.7,0.0,93.1,0,0,25.4,not,514.0,2017-09-30 21:00:00
6549,2017-09-30 22:00:00,18961.0,12.1,0.0,95.3,0,0,25.4,not,199.0,2017-09-30 22:00:00
6550,2017-09-30 23:00:00,18961.0,11.1,0.0,95.9,0,0,25.4,not,186.0,2017-09-30 23:00:00
6551,2017-10-01 00:00:00,19085.0,10.5,0.0,96.5,0,0,23.96153846153846,not,248.0,2017-10-01 00:00:00
6552,2017-10-01 01:00:00,19085.0,9.5,0.0,96.6,0,0,23.96153846153846,not,35.0,2017-10-01 01:00:00
6553,2017-10-01 02:00:00,19085.0,9.1,0.0,97.0,0,0,23.96153846153846,not,22.0,2017-10-01 02:00:00
6554,2017-10-01 03:00:00,19085.0,8.8,0.0,97.1,0,0,23.96153846153846,not,18.0,2017-10-01 03:00:00
6555,2017-10-01 04:00:00,19085.0,9.2,0.0,98.1,0,0,23.96153846153846,not,18.0,2017-10-01 04:00:00
6556,2017-10-01 05:00:00,19085.0,9.3,0.0,98.4,0,0,23.96153846153846,not,18.0,2017-10-01 05:00:00
6557,2017-10-01 06:00:00,19085.0,9.4,0.0,98.5,0,0,23.96153846153846,not,17.0,2017-10-01 06:00:00
6558,2017-10-01 07:00:00,19085.0,9.6,0.0,98.6,0,0,23.96153846153846,not,38.0,2017-10-01 07:00:00
6559,2017-10-01 08:00:00,19085.0,10.9,0.0,98.6,0,0,23.96153846153846,not,237.0,2017-10-01 08:00:00
6560,2017-10-01 09:00:00,19085.0,13.1,0.0,88.6,0,0,23.96153846153846,not,180.0,2017-10-01 09:00:00
6561,2017-10-01 10:00:00,19085.0,14.5,0.0,77.1,0,0,23.96153846153846,not,305.0,2017-10-01 10:00:00
6562,2017-10-01 11:00:00,19085.0,15.6,0.0,65.7,0,0,23.96153846153846,not,534.0,2017-10-01 11:00:00
6563,2017-10-01 12:00:00,19085.0,16.6,0.0,70.1,0,0,23.96153846153846,not,256.0,2017-10-01 12:00:00
6564,2017-10-01 13:00:00,19085.0,18.2,0.0,69.1,0,0,23.96153846153846,not,276.0,2017-10-01 13:00:00
6565,2017-10-01 14:00:00,19085.0,18.4,0.0,70.9,0,0,23.96153846153846,not,368.0,2017-10-01 14:00:00
6566,2017-10-01 15:00:00,19085.0,18.2,0.0,70.6,0,0,23.96153846153846,not,113.0,2017-10-01 15:00:00
6567,2017-10-01 16:00:00,19085.0,16.7,0.0,88.1,0,0,23.96153846153846,not,69.0,2017-10-01 16:00:00
6568,2017-10-01 17:00:00,19085.0,16.1,1.5,93.8,0,0,23.96153846153846,not,66.0,2017-10-01 17:00:00
6569,2017-10-01 18:00:00,19085.0,16.0,0.5,97.5,0,0,23.96153846153846,not,202.0,2017-10-01 18:00:00
6570,2017-10-01 19:00:00,19085.0,15.6,1.5,97.6,0,0,23.96153846153846,not,97.0,2017-10-01 19:00:00
6571,2017-10-01 20:00:00,19085.0,15.2,3.5,98.8,0,0,23.96153846153846,not,344.0,2017-10-01 20:00:00
6572,2017-10-01 21:00:00,19085.0,15.0,2.0,98.3,0,0,23.96153846153846,not,262.0,2017-10-01 21:00:00
6573,2017-10-01 22:00:00,19085.0,15.0,0.0,98.5,0,0,23.96153846153846,not,231.0,2017-10-01 22:00:00
6574,2017-10-01 23:00:00,19085.0,15.1,1.5,99.0,0,0,23.96153846153846,not,147.0,2017-10-01 23:00:00
6575,2017-10-02 00:00:00,19085.0,15.4,0.0,99.1,1,1,22.52307692307692,not,402.0,2017-10-02 00:00:00
6576,2017-10-02 01:00:00,19085.0,15.6,2.5,98.7,1,1,22.52307692307692,not,203.0,2017-10-02 01:00:00
6577,2017-10-02 02:00:00,19085.0,15.8,0.5,99.8,1,1,22.52307692307692,not,21.0,2017-10-02 02:00:00
6578,2017-10-02 03:00:00,19085.0,16.1,0.5,99.3,1,1,22.52307692307692,not,18.0,2017-10-02 03:00:00
6579,2017-10-02 04:00:00,19085.0,16.1,1.5,99.4,1,1,22.52307692307692,not,16.0,2017-10-02 04:00:00
6580,2017-10-02 05:00:00,19085.0,16.1,0.5,99.5,1,1,22.52307692307692,not,12.0,2017-10-02 05:00:00
6581,2017-10-02 06:00:00,19085.0,16.2,1.0,99.9,1,1,22.52307692307692,not,36.0,2017-10-02 06:00:00
6582,2017-10-02 07:00:00,19085.0,16.1,0.5,99.9,1,1,22.52307692307692,not,63.0,2017-10-02 07:00:00
6583,2017-10-02 08:00:00,19085.0,16.2,0.0,99.9,1,1,22.52307692307692,not,23.0,2017-10-02 08:00:00
6584,2017-10-02 09:00:00,19085.0,16.9,0.5,99.9,1,1,22.52307692307692,not,111.0,2017-10-02 09:00:00
6585,2017-10-02 10:00:00,19085.0,18.0,0.0,99.9,1,1,22.52307692307692,not,138.0,2017-10-02 10:00:00
6586,2017-10-02 11:00:00,19085.0,19.6,0.0,93.0,1,1,22.52307692307692,not,120.0,2017-10-02 11:00:00
6587,2017-10-02 12:00:00,19085.0,21.1,0.0,83.0,1,1,22.52307692307692,not,421.0,2017-10-02 12:00:00
6588,2017-10-02 13:00:00,19085.0,23.0,0.0,72.1,1,1,22.52307692307692,not,552.0,2017-10-02 13:00:00
6589,2017-10-02 14:00:00,19085.0,23.5,0.0,70.8,1,1,22.52307692307692,not,426.0,2017-10-02 14:00:00
6590,2017-10-02 15:00:00,19085.0,22.7,0.0,77.1,1,1,22.52307692307692,not,203.0,2017-10-02 15:00:00
6591,2017-10-02 16:00:00,19085.0,22.0,0.0,81.5,1,1,22.52307692307692,not,151.0,2017-10-02 16:00:00
6592,2017-10-02 17:00:00,19085.0,22.4,0.0,79.7,1,1,22.52307692307692,not,153.0,2017-10-02 17:00:00
6593,2017-10-02 18:00:00,19085.0,20.9,0.0,90.1,1,1,22.52307692307692,not,458.0,2017-10-02 18:00:00
6594,2017-10-02 19:00:00,19085.0,20.3,0.0,96.9,1,1,22.52307692307692,not,170.0,2017-10-02 19:00:00
6595,2017-10-02 20:00:00,19085.0,19.7,0.0,97.1,1,1,22.52307692307692,not,162.0,2017-10-02 20:00:00
6596,2017-10-02 21:00:00,19085.0,18.7,0.0,99.1,1,1,22.52307692307692,not,192.0,2017-10-02 21:00:00
6597,2017-10-02 22:00:00,19085.0,18.6,0.0,99.9,1,1,22.52307692307692,not,339.0,2017-10-02 22:00:00
6598,2017-10-02 23:00:00,19085.0,18.6,0.0,99.9,1,1,22.52307692307692,not,245.0,2017-10-02 23:00:00
6599,2017-10-03 00:00:00,19085.0,18.1,0.0,99.9,1,1,21.084615384615383,not,238.0,2017-10-03 00:00:00
6600,2017-10-03 01:00:00,19085.0,18.4,0.0,99.9,1,1,21.084615384615383,not,81.0,2017-10-03 01:00:00
6601,2017-10-03 02:00:00,19085.0,17.7,0.0,99.9,1,1,21.084615384615383,not,262.0,2017-10-03 02:00:00
6602,2017-10-03 03:00:00,19085.0,17.7,0.0,99.9,1,1,21.084615384615383,not,39.0,2017-10-03 03:00:00
6603,2017-10-03 04:00:00,19085.0,17.1,0.0,99.9,1,1,21.084615384615383,not,17.0,2017-10-03 04:00:00
6604,2017-10-03 05:00:00,19085.0,17.0,0.0,99.9,1,1,21.084615384615383,not,16.0,2017-10-03 05:00:00
6605,2017-10-03 06:00:00,19085.0,16.9,0.0,99.9,1,1,21.084615384615383,not,18.0,2017-10-03 06:00:00
6606,2017-10-03 07:00:00,19085.0,16.6,0.0,99.9,1,1,21.084615384615383,not,20.0,2017-10-03 07:00:00
6607,2017-10-03 08:00:00,19085.0,16.8,0.0,99.9,1,1,21.084615384615383,not,48.0,2017-10-03 08:00:00
6608,2017-10-03 09:00:00,19085.0,18.3,0.0,99.9,1,1,21.084615384615383,not,38.0,2017-10-03 09:00:00
6609,2017-10-03 10:00:00,19085.0,19.9,0.0,99.9,1,1,21.084615384615383,not,113.0,2017-10-03 10:00:00
6610,2017-10-03 11:00:00,19085.0,23.0,0.0,67.6,1,1,21.084615384615383,not,280.0,2017-10-03 11:00:00
6611,2017-10-03 12:00:00,19085.0,22.6,0.0,63.9,1,1,21.084615384615383,not,544.0,2017-10-03 12:00:00
6612,2017-10-03 13:00:00,19085.0,24.9,0.0,51.7,1,1,21.084615384615383,not,451.0,2017-10-03 13:00:00
6613,2017-10-03 14:00:00,19085.0,25.7,0.0,48.0,1,1,21.084615384615383,not,333.0,2017-10-03 14:00:00
6614,2017-10-03 15:00:00,19085.0,25.8,0.0,44.1,1,1,21.084615384615383,not,201.0,2017-10-03 15:00:00
6615,2017-10-03 16:00:00,19085.0,24.1,0.0,56.9,1,1,21.084615384615383,not,134.0,2017-10-03 16:00:00
6616,2017-10-03 17:00:00,19085.0,22.3,0.0,62.9,1,1,21.084615384615383,not,76.0,2017-10-03 17:00:00
6617,2017-10-03 18:00:00,19085.0,20.8,0.0,65.0,1,1,21.084615384615383,not,87.0,2017-10-03 18:00:00
6618,2017-10-03 19:00:00,19085.0,19.6,0.0,68.0,1,1,21.084615384615383,not,266.0,2017-10-03 19:00:00
6619,2017-10-03 20:00:00,19085.0,18.6,0.0,76.6,1,1,21.084615384615383,not,143.0,2017-10-03 20:00:00
6620,2017-10-03 21:00:00,19085.0,18.4,0.0,71.9,1,1,21.084615384615383,not,58.0,2017-10-03 21:00:00
6621,2017-10-03 22:00:00,19085.0,17.9,0.0,71.8,1,1,21.084615384615383,not,283.0,2017-10-03 22:00:00
6622,2017-10-03 23:00:00,19085.0,16.6,0.0,83.4,1,1,21.084615384615383,not,102.0,2017-10-03 23:00:00
6623,2017-10-04 00:00:00,19085.0,16.0,0.5,92.0,1,1,19.646153846153844,not,406.0,2017-10-04 00:00:00
6624,2017-10-04 01:00:00,19085.0,15.9,0.5,96.0,1,1,19.646153846153844,not,149.0,2017-10-04 01:00:00
6625,2017-10-04 02:00:00,19085.0,15.7,0.0,96.9,1,1,19.646153846153844,not,24.0,2017-10-04 02:00:00
6626,2017-10-04 03:00:00,19085.0,15.5,0.0,97.0,1,1,19.646153846153844,not,22.0,2017-10-04 03:00:00
6627,2017-10-04 04:00:00,19085.0,15.4,0.0,97.7,1,1,19.646153846153844,not,19.0,2017-10-04 04:00:00
6628,2017-10-04 05:00:00,19085.0,15.3,0.0,98.1,1,1,19.646153846153844,not,17.0,2017-10-04 05:00:00
6629,2017-10-04 06:00:00,19085.0,15.2,0.0,98.6,1,1,19.646153846153844,not,18.0,2017-10-04 06:00:00
6630,2017-10-04 07:00:00,19085.0,15.4,0.0,98.5,1,1,19.646153846153844,not,50.0,2017-10-04 07:00:00
6631,2017-10-04 08:00:00,19085.0,16.1,0.0,88.1,1,1,19.646153846153844,not,49.0,2017-10-04 08:00:00
6632,2017-10-04 09:00:00,19085.0,17.2,0.0,75.6,1,1,19.646153846153844,not,440.0,2017-10-04 09:00:00
6633,2017-10-04 10:00:00,19085.0,18.6,0.0,69.8,1,1,19.646153846153844,not,140.0,2017-10-04 10:00:00
6634,2017-10-04 11:00:00,19085.0,20.9,0.0,63.8,1,1,19.646153846153844,not,29.0,2017-10-04 11:00:00
6635,2017-10-04 12:00:00,19085.0,21.3,0.0,54.6,1,1,19.646153846153844,not,53.0,2017-10-04 12:00:00
6636,2017-10-04 13:00:00,19085.0,22.1,0.0,50.8,1,1,19.646153846153844,not,61.0,2017-10-04 13:00:00
6637,2017-10-04 14:00:00,19085.0,22.0,0.0,52.8,1,1,19.646153846153844,not,64.0,2017-10-04 14:00:00
6638,2017-10-04 15:00:00,19085.0,21.7,0.0,54.0,1,1,19.646153846153844,not,195.0,2017-10-04 15:00:00
6639,2017-10-04 16:00:00,19085.0,22.4,0.0,46.7,1,1,19.646153846153844,not,161.0,2017-10-04 16:00:00
6640,2017-10-04 17:00:00,19085.0,20.3,0.0,59.1,1,1,19.646153846153844,not,415.0,2017-10-04 17:00:00
6641,2017-10-04 18:00:00,19085.0,19.2,0.0,60.7,1,1,19.646153846153844,not,538.0,2017-10-04 18:00:00
6642,2017-10-04 19:00:00,19085.0,16.8,0.0,73.9,1,1,19.646153846153844,not,132.0,2017-10-04 19:00:00
6643,2017-10-04 20:00:00,19085.0,16.0,0.0,77.5,1,1,19.646153846153844,not,86.0,2017-10-04 20:00:00
6644,2017-10-04 21:00:00,19085.0,15.5,0.0,79.9,1,1,19.646153846153844,not,148.0,2017-10-04 21:00:00
6645,2017-10-04 22:00:00,19085.0,14.8,0.0,84.1,1,1,19.646153846153844,not,194.0,2017-10-04 22:00:00
6646,2017-10-04 23:00:00,19085.0,14.5,0.0,85.5,1,1,19.646153846153844,not,46.0,2017-10-04 23:00:00
6647,2017-10-05 00:00:00,19085.0,14.2,0.0,86.5,1,1,18.207692307692305,not,130.0,2017-10-05 00:00:00
6648,2017-10-05 01:00:00,19085.0,14.2,0.0,88.0,1,1,18.207692307692305,not,66.0,2017-10-05 01:00:00
6649,2017-10-05 02:00:00,19085.0,14.1,0.0,88.9,1,1,18.207692307692305,not,137.0,2017-10-05 02:00:00
6650,2017-10-05 03:00:00,19085.0,14.1,0.0,87.6,1,1,18.207692307692305,not,17.0,2017-10-05 03:00:00
6651,2017-10-05 04:00:00,19085.0,13.8,0.0,90.0,1,1,18.207692307692305,not,15.0,2017-10-05 04:00:00
6652,2017-10-05 05:00:00,19085.0,13.0,0.0,94.9,1,1,18.207692307692305,not,13.0,2017-10-05 05:00:00
6653,2017-10-05 06:00:00,19085.0,12.6,0.0,95.9,1,1,18.207692307692305,not,14.0,2017-10-05 06:00:00
6654,2017-10-05 07:00:00,19085.0,12.2,0.0,97.3,1,1,18.207692307692305,not,16.0,2017-10-05 07:00:00
6655,2017-10-05 08:00:00,19085.0,13.6,0.0,94.1,1,1,18.207692307692305,not,86.0,2017-10-05 08:00:00
6656,2017-10-05 09:00:00,19085.0,15.5,0.0,76.8,1,1,18.207692307692305,not,528.0,2017-10-05 09:00:00
6657,2017-10-05 10:00:00,19085.0,17.7,0.0,65.6,1,1,18.207692307692305,not,383.0,2017-10-05 10:00:00
6658,2017-10-05 11:00:00,19085.0,19.2,0.0,62.1,1,1,18.207692307692305,not,365.0,2017-10-05 11:00:00
6659,2017-10-05 12:00:00,19085.0,20.1,0.0,56.6,1,1,18.207692307692305,not,120.0,2017-10-05 12:00:00
6660,2017-10-05 13:00:00,19085.0,21.3,0.0,53.6,1,1,18.207692307692305,not,91.0,2017-10-05 13:00:00
6661,2017-10-05 14:00:00,19085.0,19.4,0.0,60.3,1,1,18.207692307692305,not,296.0,2017-10-05 14:00:00
6662,2017-10-05 15:00:00,19085.0,19.7,0.0,54.6,1,1,18.207692307692305,not,95.0,2017-10-05 15:00:00
6663,2017-10-05 16:00:00,19085.0,18.6,0.0,64.4,1,1,18.207692307692305,not,71.0,2017-10-05 16:00:00
6664,2017-10-05 17:00:00,19085.0,17.2,0.0,77.3,1,1,18.207692307692305,not,97.0,2017-10-05 17:00:00
6665,2017-10-05 18:00:00,19085.0,16.6,0.0,79.5,1,1,18.207692307692305,not,113.0,2017-10-05 18:00:00
6666,2017-10-05 19:00:00,19085.0,15.6,0.0,82.4,1,1,18.207692307692305,not,160.0,2017-10-05 19:00:00
6667,2017-10-05 20:00:00,19085.0,15.0,0.0,81.6,1,1,18.207692307692305,not,388.0,2017-10-05 20:00:00
6668,2017-10-05 21:00:00,19085.0,14.6,0.0,83.8,1,1,18.207692307692305,not,179.0,2017-10-05 21:00:00
6669,2017-10-05 22:00:00,19085.0,14.2,0.0,84.1,1,1,18.207692307692305,not,134.0,2017-10-05 22:00:00
6670,2017-10-05 23:00:00,19085.0,14.1,0.0,86.2,1,1,18.207692307692305,not,425.0,2017-10-05 23:00:00
6671,2017-10-06 00:00:00,19085.0,13.7,0.0,91.8,1,1,16.769230769230766,not,222.0,2017-10-06 00:00:00
6672,2017-10-06 01:00:00,19085.0,13.5,0.0,95.7,1,1,16.769230769230766,not,25.0,2017-10-06 01:00:00
6673,2017-10-06 02:00:00,19085.0,13.1,0.0,96.9,1,1,16.769230769230766,not,101.0,2017-10-06 02:00:00
6674,2017-10-06 03:00:00,19085.0,13.3,0.0,97.9,1,1,16.769230769230766,not,174.0,2017-10-06 03:00:00
6675,2017-10-06 04:00:00,19085.0,13.4,0.0,98.0,1,1,16.769230769230766,not,16.0,2017-10-06 04:00:00
6676,2017-10-06 05:00:00,19085.0,13.4,0.0,97.7,1,1,16.769230769230766,not,102.0,2017-10-06 05:00:00
6677,2017-10-06 06:00:00,19085.0,13.5,0.0,97.3,1,1,16.769230769230766,not,15.0,2017-10-06 06:00:00
6678,2017-10-06 07:00:00,19085.0,13.6,0.5,98.2,1,1,16.769230769230766,not,42.0,2017-10-06 07:00:00
6679,2017-10-06 08:00:00,19085.0,13.8,0.5,98.5,1,1,16.769230769230766,not,21.0,2017-10-06 08:00:00
6680,2017-10-06 09:00:00,19085.0,13.9,0.5,98.2,1,1,16.769230769230766,not,25.0,2017-10-06 09:00:00
6681,2017-10-06 10:00:00,19085.0,13.9,0.0,97.8,1,1,16.769230769230766,not,207.0,2017-10-06 10:00:00
6682,2017-10-06 11:00:00,19085.0,14.2,1.5,97.0,1,1,16.769230769230766,not,361.0,2017-10-06 11:00:00
6683,2017-10-06 12:00:00,19085.0,14.4,3.5,96.9,1,1,16.769230769230766,not,443.0,2017-10-06 12:00:00
6684,2017-10-06 13:00:00,19085.0,15.5,1.5,93.2,1,1,16.769230769230766,not,140.0,2017-10-06 13:00:00
6685,2017-10-06 14:00:00,19085.0,15.7,0.5,90.4,1,1,16.769230769230766,not,102.0,2017-10-06 14:00:00
6686,2017-10-06 15:00:00,19085.0,16.5,0.0,89.4,1,1,16.769230769230766,not,145.0,2017-10-06 15:00:00
6687,2017-10-06 16:00:00,19085.0,16.9,0.0,86.7,1,1,16.769230769230766,not,225.0,2017-10-06 16:00:00
6688,2017-10-06 17:00:00,19085.0,16.8,0.0,88.2,1,1,16.769230769230766,not,141.0,2017-10-06 17:00:00
6689,2017-10-06 18:00:00,19085.0,16.3,0.0,95.7,1,1,16.769230769230766,not,101.0,2017-10-06 18:00:00
6690,2017-10-06 19:00:00,19085.0,16.4,0.0,97.5,1,1,16.769230769230766,not,166.0,2017-10-06 19:00:00
6691,2017-10-06 20:00:00,19085.0,16.3,0.0,98.8,1,1,16.769230769230766,not,320.0,2017-10-06 20:00:00
6692,2017-10-06 21:00:00,19085.0,16.3,0.0,99.3,1,1,16.769230769230766,not,79.0,2017-10-06 21:00:00
6693,2017-10-06 22:00:00,19085.0,16.2,0.0,99.4,1,1,16.769230769230766,not,396.0,2017-10-06 22:00:00
6694,2017-10-06 23:00:00,19085.0,16.3,0.0,98.8,1,1,16.769230769230766,not,333.0,2017-10-06 23:00:00
6695,2017-10-07 00:00:00,19085.0,16.3,0.0,99.1,0,0,15.33076923076923,not,158.0,2017-10-07 00:00:00
6696,2017-10-07 01:00:00,19085.0,16.3,0.0,99.3,0,0,15.33076923076923,not,71.0,2017-10-07 01:00:00
6697,2017-10-07 02:00:00,19085.0,16.3,0.0,99.4,0,0,15.33076923076923,not,22.0,2017-10-07 02:00:00
6698,2017-10-07 03:00:00,19085.0,16.3,0.0,99.4,0,0,15.33076923076923,not,105.0,2017-10-07 03:00:00
6699,2017-10-07 04:00:00,19085.0,16.2,0.0,99.6,0,0,15.33076923076923,not,161.0,2017-10-07 04:00:00
6700,2017-10-07 05:00:00,19085.0,16.3,0.0,99.8,0,0,15.33076923076923,not,138.0,2017-10-07 05:00:00
6701,2017-10-07 06:00:00,19085.0,16.4,0.0,99.9,0,0,15.33076923076923,not,17.0,2017-10-07 06:00:00
6702,2017-10-07 07:00:00,19085.0,16.6,0.0,99.9,0,0,15.33076923076923,not,15.0,2017-10-07 07:00:00
6703,2017-10-07 08:00:00,19085.0,17.6,0.0,98.3,0,0,15.33076923076923,not,23.0,2017-10-07 08:00:00
6704,2017-10-07 09:00:00,19085.0,19.8,0.0,77.2,0,0,15.33076923076923,not,64.0,2017-10-07 09:00:00
6705,2017-10-07 10:00:00,19085.0,21.4,0.0,68.0,0,0,15.33076923076923,not,179.0,2017-10-07 10:00:00
6706,2017-10-07 11:00:00,19085.0,22.5,0.0,67.1,0,0,15.33076923076923,not,307.0,2017-10-07 11:00:00
6707,2017-10-07 12:00:00,19085.0,23.1,0.0,64.7,0,0,15.33076923076923,not,412.0,2017-10-07 12:00:00
6708,2017-10-07 13:00:00,19085.0,23.9,0.0,61.2,0,0,15.33076923076923,not,392.0,2017-10-07 13:00:00
6709,2017-10-07 14:00:00,19085.0,24.1,0.0,63.2,0,0,15.33076923076923,not,376.0,2017-10-07 14:00:00
6710,2017-10-07 15:00:00,19085.0,23.5,0.0,64.0,0,0,15.33076923076923,not,264.0,2017-10-07 15:00:00
6711,2017-10-07 16:00:00,19085.0,23.9,0.0,61.8,0,0,15.33076923076923,not,349.0,2017-10-07 16:00:00
6712,2017-10-07 17:00:00,19085.0,22.5,0.0,75.5,0,0,15.33076923076923,not,275.0,2017-10-07 17:00:00
6713,2017-10-07 18:00:00,19085.0,21.0,0.0,82.6,0,0,15.33076923076923,not,147.0,2017-10-07 18:00:00
6714,2017-10-07 19:00:00,19085.0,19.5,0.0,89.6,0,0,15.33076923076923,not,90.0,2017-10-07 19:00:00
6715,2017-10-07 20:00:00,19085.0,18.2,0.0,95.8,0,0,15.33076923076923,not,84.0,2017-10-07 20:00:00
6716,2017-10-07 21:00:00,19085.0,17.7,0.0,97.2,0,0,15.33076923076923,not,304.0,2017-10-07 21:00:00
6717,2017-10-07 22:00:00,19085.0,17.1,0.0,98.1,0,0,15.33076923076923,not,309.0,2017-10-07 22:00:00
6718,2017-10-07 23:00:00,19085.0,15.9,0.0,98.2,0,0,15.33076923076923,not,170.0,2017-10-07 23:00:00
6719,2017-10-08 00:00:00,19085.0,16.0,0.0,99.0,0,0,13.892307692307693,not,28.0,2017-10-08 00:00:00
6720,2017-10-08 01:00:00,19085.0,15.6,0.0,99.3,0,0,13.892307692307693,not,93.0,2017-10-08 01:00:00
6721,2017-10-08 02:00:00,19085.0,16.1,0.0,99.7,0,0,13.892307692307693,not,180.0,2017-10-08 02:00:00
6722,2017-10-08 03:00:00,19085.0,16.2,0.0,99.8,0,0,13.892307692307693,not,165.0,2017-10-08 03:00:00
6723,2017-10-08 04:00:00,19085.0,15.9,0.0,99.9,0,0,13.892307692307693,not,15.0,2017-10-08 04:00:00
6724,2017-10-08 05:00:00,19085.0,15.3,0.0,99.9,0,0,13.892307692307693,not,14.0,2017-10-08 05:00:00
6725,2017-10-08 06:00:00,19085.0,15.2,0.0,99.9,0,0,13.892307692307693,not,15.0,2017-10-08 06:00:00
6726,2017-10-08 07:00:00,19085.0,15.5,0.0,99.9,0,0,13.892307692307693,not,17.0,2017-10-08 07:00:00
6727,2017-10-08 08:00:00,19085.0,15.7,0.0,99.9,0,0,13.892307692307693,not,33.0,2017-10-08 08:00:00
6728,2017-10-08 09:00:00,19085.0,16.9,0.0,99.9,0,0,13.892307692307693,not,300.0,2017-10-08 09:00:00
